F1,F2,F3,F4,F5_A,F5_B,F5_C,Y
-1.2244690317205003,0.3653637420637676,-0.4684256978994578,-0.7232356859408393,1,0,0,0
-1.368159199245665,0.612965380474599,2.010926112400514,-0.3573050602668157,0,1,0,0
1.6509279322312496,-0.14098789744441861,0.5489828740769108,-1.3620508308526522,1,0,0,1
1.723665720783297,1.5317788906010528,0.7260983614463344,-1.4220517661401326,0,0,1,1
-0.17951921328260065,1.007510770986559,-0.9310734879421032,-0.8218352964075539,1,0,0,1
-0.38318732113598775,-0.25665411639975283,-0.9991448913310123,0.08625383622500567,0,0,1,0
1.4614442922422022,0.7501218121369445,0.03680549909695475,-1.1805943397534906,1,0,0,1
-1.107045682043488,1.9337934851881868,0.17300713965222583,-0.11580350997176611,0,0,1,1
-0.8947270189558264,1.960484600783027,-1.856311567114457,1.0585528161418154,0,1,0,1
0.6433267946890444,-1.2279998808224974,-0.18030702284953407,-1.30177973741351,1,0,0,1
-0.3946051228595896,-0.9265331111571506,0.014072082873504806,-0.20644575841053947,1,0,0,0
-0.005121866720071296,1.484918786733851,-0.21514916577112894,1.0247567337507726,1,0,0,1
-0.16344289852451258,-1.0582810508376372,-0.8133904123466764,-0.4182683903638093,0,1,0,0
0.33757454879893356,-1.322541133291679,-0.53953518192114,-0.5736696908584189,0,0,1,0
1.4074818613137168,-0.4861941306990469,-0.17685919357279603,1.1634958143064738,0,1,0,1
0.09058490690174555,0.42022670947458574,0.09080002361004777,-0.30620207897154783,0,1,0,1
0.6439387932768579,-0.10239670661109637,0.604791582550568,1.1044950252055679,0,1,0,1
-2.0501721010310225,-0.6505636204055921,1.0808562049508712,0.4289653911271988,0,1,0,0
-0.04871840193011795,-0.674212461724509,-0.2943477235272498,-0.34284465290983673,0,1,0,0
-0.8432302702928711,-0.7123370644127087,-0.45615619611535785,0.47969053059753036,0,1,0,0
-1.218813060423628,-0.8795096286589426,0.43765567353430623,0.3204495138460378,0,1,0,0
-0.8781523669287508,2.2816328772760617,0.6108449164108543,1.020882821002474,0,0,1,1
-0.33412344070081207,0.2975110711855549,-0.4342004332588856,-0.5483455378650185,1,0,0,0
0.9159025423560131,0.8867590544047386,0.7903934769661722,0.041206066781619685,1,0,0,1
-1.326392717739564,-0.4890774681189237,0.9795853411559731,-0.061515679604637406,1,0,0,0
0.030631492594417446,-0.18595667718604886,1.291686465658673,0.7041481416397848,0,1,0,0
-0.4841694333335785,-0.713553981370355,1.7783209067198225,-1.0251791944441757,1,0,0,0
-0.32767309436196085,-2.651708334919202,-0.8664161386594389,1.016977048237856,0,0,1,0
1.0027578253046041,-1.3780092768478662,0.01389820933251119,0.4663287721704166,0,1,0,1
0.5381154370039261,-1.8106186799803947,0.011277696618660139,-1.3169250736329463,0,1,0,0
1.3373981074427437,-2.2497837779516074,-0.0980735685325076,1.2082628254805003,0,0,1,0
-0.15450567924990047,-1.1953589742981028,-0.6492629196101362,2.2340930807977313,1,0,0,0
-0.695942611670703,1.3249556793816308,-1.4855620032310715,1.0018339695494078,0,0,1,1
-0.22385881688049952,-0.04443616770435442,0.0926794460290038,1.4269847672264693,1,0,0,0
0.2424967912712216,1.290563762321174,-0.7683556595479125,0.0853713816025881,0,1,0,1
0.17657335845371103,0.4109825769008753,0.085993480747625,-1.66150491973851,0,0,1,1
-1.0843880722333665,0.7825588257151592,-0.7940435416988534,-1.8441204511675249,0,0,1,0
0.09048978162787422,-0.9008969953045751,-1.0996583458443414,0.25508204386775846,0,0,1,0
0.22822833013890514,0.5239509541926708,0.2342983603768977,-0.59197880772998,1,0,0,1
2.5174740375339204,0.7287142340743459,0.15092152680649595,-0.9145762783273513,0,0,1,1
1.8768446112816701,-0.5766472922336929,0.579281971320933,-0.06274668396867535,0,1,0,1
-0.8532433505588201,0.5595403706161663,2.1858637664176253,0.6155852878612882,0,1,0,0
-0.2873833615491761,0.5661877585748329,0.2772895312108468,-1.4527575467621472,1,0,0,1
-1.4634420018370031,-0.5495526211300829,0.4850817670641296,-0.4488776202803848,1,0,0,0
-0.5907070139634865,-1.122768432270995,-1.0775613288673254,1.5098706831203152,0,1,0,0
0.3156050035903405,-1.1841283318982723,-1.2869074405363745,-1.0752883802213746,1,0,0,0
1.2058536208882336,0.08650554192146179,1.5828294467733337,0.8697611871649563,0,1,0,1
-0.7290838377436085,0.3270098687893148,-0.9234797799333037,-0.4847307615489939,0,0,1,0
-0.6541464400677965,-0.7925258304579145,-1.043944071468642,0.5457937598499527,0,0,1,0
-2.147289029738655,0.02658534132609864,-0.03909892121655298,1.0973275072028672,1,0,0,0
-0.16266592054490767,0.5705370361384854,-0.09019241337738836,0.7412817669850216,0,0,1,1
-1.062414411859563,0.6181907146653008,-0.9025065064432917,0.9091596022138765,1,0,0,0
-0.5294394273660737,1.5518801201224885,-0.3049732187131,-1.1515935334079561,0,1,0,1
-0.8768607781675882,1.2769808321980434,1.2293757176501043,1.1136597067412988,0,0,1,0
-0.09426255425255699,-1.001291432756544,-0.8059936088317976,-0.8526931146348199,1,0,0,0
-1.7577283913566313,1.6835862095380225,-1.3936724843661716,0.2595417655715384,1,0,0,0
-1.4670452453909906,-0.5309765045557148,0.9425936208997923,0.2582461869972269,1,0,0,0
2.129247112028298,1.0448728124544275,0.4922969119380367,0.48512255886958094,0,1,0,1
-1.287422581274031,0.06798662605108885,-0.6205186206486616,0.33695667606019053,0,0,1,0
-1.0967855784546396,-0.4121493784569676,-1.582167016126918,-0.8438099785247232,1,0,0,0
1.836913528321314,-1.8076968597749328,-0.7446233564385631,-1.3498674122957162,1,0,0,1
2.905067169240407,-0.1715645102163482,-0.05470443684927131,0.8723486799617686,0,1,0,1
-1.1715666288253417,-1.559383235305609,1.165672089883819,0.18583457751891555,1,0,0,0
-0.36824895678803055,0.9672992358427723,-1.036581974869657,1.1493768409578178,0,1,0,1
0.34155555094050954,1.516792657139248,-0.08451988151147344,-0.04473293418786798,0,0,1,1
1.7286976444055924,-0.7969109892966902,0.675144659894898,-1.4051643606769604,0,0,1,1
-0.9868570784282374,0.30197074251927114,-2.3812673401219207,0.9661296810041061,0,0,1,0
-0.24527784594210975,-0.7253915220079754,1.0337861679388998,-0.370370609661107,0,1,0,0
0.777337576061744,-0.6284847301367896,-1.1824505722064373,0.3420034574210212,0,0,1,1
0.43476607446661863,0.7744947038653713,0.3319954934569346,-0.6474594284795192,1,0,0,1
-0.37615607123009925,-0.03853826184341251,0.24668314961074406,1.6443017102336905,1,0,0,0
-0.13382296451604114,1.7396480419310116,1.084586391463845,-0.8765648241831969,0,1,0,1
-1.3748958083699818,-0.482232478702921,0.5509243808935403,-0.33742975410617465,1,0,0,0
-0.23817374397466523,0.9993363324744892,-2.377290491729981,0.10744870269731638,0,0,1,1
-0.2663874900089551,0.09741341295778198,-0.7847792471559913,-1.0921823270869582,0,1,0,0
0.23216988962625595,0.7957780097442332,0.13820512935328008,0.33051952858759515,0,0,1,1
-0.555327218819016,-0.4471576573299467,-0.19497988611978695,1.6119104774674902,1,0,0,0
0.471538522545139,-0.04955883755158271,0.47761072975677044,-0.49046216069371046,0,1,0,1
1.0127158178198286,-0.11549887929893475,0.7893665556697054,0.3951428190317255,0,1,0,1
0.15542932766846604,-0.8360571148457872,0.6084517364296791,-2.7494353860385554,1,0,0,0
0.35175640839920347,0.6620815345817527,-0.21427494255446522,-0.03892920048484066,0,1,0,1
0.053155347577867364,0.6502490055783642,-1.8463370111204804,-0.31304228592620537,0,1,0,1
8.439309141418043e-05,0.5935546949055667,-0.4554812488548173,-0.8184976024103849,0,0,1,1
-0.7215580335428474,1.5369656539176446,0.4163681481389552,1.081450469628532,0,1,0,1
0.316494261673308,1.4493448012363035,-1.0904472525504776,-0.32624368162382816,1,0,0,1
-0.09728659841348947,-0.37494468984913537,0.6312747301215763,-0.17747748709358746,0,1,0,0
2.093168308930595,0.37305231843417824,0.9083932972673044,-0.37719287478907115,0,1,0,1
1.5733549024752425,-0.6236006892582127,0.12686697629584257,-1.9168158717650765,1,0,0,1
0.3858465525565008,0.023355316114555456,-3.063779866312396,-1.131986440076961,0,1,0,1
-0.7630572096947675,-0.5997494491188647,-1.2780883627118034,0.9610934861202163,1,0,0,0
-1.112411471983418,1.620070309136051,1.8861891585560817,-2.109950646879972,1,0,0,0
1.191142953088865,0.3636981503429628,-0.546537793028378,-0.7663153496157056,0,1,0,1
0.2627492251471385,-0.21802912810442213,-1.984143223128996,-0.3997200562897638,1,0,0,1
0.4801434033916108,1.193618571856377,1.2352473883102724,1.7436218672915653,0,1,0,1
-1.7445859869741926,-2.1706154097954116,0.013355591543672855,0.768603765496369,1,0,0,0
0.9274384815581808,-2.0141025948652898,1.1049404889577255,-0.5571705270530996,0,1,0,0
0.45442033821436295,0.7958386552197739,0.2769586752193653,1.304513697115551,1,0,0,1
-1.110430684414478,0.06046844811736806,0.4585591362121688,-0.7405158205011196,0,0,1,0
-0.47152480744994896,0.25044630026076065,0.3630092477145166,1.0090998037340055,1,0,0,0
0.2637172043565196,-1.3263961033185487,0.697488311921,-1.3588772459230156,0,1,0,0
0.05246679835624363,-0.023233710850366202,2.2774304485560983,1.0732578317891572,1,0,0,1
-0.292171185803555,2.003509410401342,0.9710063359591881,-0.4061336454709856,1,0,0,1
-0.10348826806596086,0.8241996197958629,-1.580339317845535,-1.0285042409412697,0,1,0,1
-0.25197737820688537,0.1697065451428121,0.4466615152789034,-0.21714361307631405,0,0,1,0
0.15256251210246857,-0.43905391010493766,1.1414807681032177,0.27734417972021486,0,0,1,0
1.471491972993157,-0.39457285186939384,1.202700806536146,-0.49474843052571216,1,0,0,1
-2.5666584409312976,-2.1291978892000176,-0.42660498305909955,0.5539535059953238,1,0,0,0
-0.23685026450968424,0.2576404209211606,1.1649444451881277,-0.5829938836640675,0,1,0,0
0.17651242137244696,0.8454831084818539,0.9277423995512052,0.6203723939313579,0,1,0,1
0.2959939896870995,-1.5756193271706151,2.57251743696973,0.44222206203659953,1,0,0,0
-0.37191458132128985,-0.661416892306816,-0.7500017362485115,-0.06092305470793503,0,0,1,0
-1.7567217824785826,-1.157464632233422,-0.5074005764004252,-0.4413823123659498,0,1,0,0
0.32799548371410964,-0.9653511948087635,-0.3061190484599539,0.15154079576526616,0,1,0,0
1.727350214164185,0.05348162682190022,-0.4902221500387753,0.5502537430336992,1,0,0,1
-1.5338614049161376,-2.0844021549884744,-0.890020749763603,2.0617991527316084,0,1,0,0
0.8638280136981883,0.614270438357064,-2.762675505673743,0.939420421798181,1,0,0,1
-0.3285252231228939,0.7538550699336822,-0.4346994737231341,0.9759899498158413,0,0,1,1
-0.0613243458288473,-0.2511025880369125,0.36935805969990443,3.0885121948602836,1,0,0,0
-1.052898510703949,-2.4807085099845416,-0.4932218455059107,0.5159584767678441,0,0,1,0
