F1,F2,F3,F4,F5,F6,F7_A,F7_B,F7_C,F8_X,F8_Y,F8_Z,Y
-4.34432636795755,0.7155321380598858,-0.2520628154033563,0.25928764153490796,-1.3677538987970592,1.9005402554341098,1.0,0.0,0.0,0.0,1.0,0.0,1
2.300260987015188,-0.29057938764275426,-0.7859766079313554,-1.3213640716452693,-0.8059177786176916,-1.4387751272401994,0.0,1.0,0.0,0.0,0.0,1.0,1
3.0757719635071914,0.18545679018899797,-0.28987561547486984,-0.44707259186786463,-0.6220075239016879,0.41949727230971495,1.0,0.0,0.0,0.0,1.0,0.0,0
5.874900563588176,0.6593476050646386,0.19838116062643954,0.21053467078924676,-1.123971762429434,0.3899599441977477,1.0,0.0,0.0,0.0,1.0,0.0,0
-2.18874310125926,0.026802455254062774,-0.7672170685306403,1.5860038309598667,0.43992396668766426,0.2756367823290771,0.0,1.0,0.0,0.0,1.0,0.0,0
-1.6278513434588724,1.2212589807285257,-0.8062818206846841,0.22198277767627117,1.19662786898701,-0.4945768821616075,0.0,1.0,0.0,1.0,0.0,0.0,1
-0.3825729585616922,-0.2420970362165693,-1.3602434375921744,1.3837203611929991,-0.9080624323291501,0.8272526511405023,1.0,0.0,0.0,0.0,1.0,0.0,0
-3.9022179881201238,0.4412153944299755,0.3907250260888961,0.6407291102029202,0.28344143574463715,-1.5603674739430955,1.0,0.0,0.0,0.0,1.0,0.0,1
-4.650543520358607,-0.47291270009983766,0.5453232619670604,1.6274013394646858,-1.0341111395297102,-0.06582878867392292,1.0,0.0,0.0,0.0,1.0,0.0,1
-0.30530090114811437,-0.2755299953069609,0.23166044423651747,-0.059042217305055426,-0.30492217093916213,-0.5638746765524585,0.0,0.0,1.0,1.0,0.0,0.0,0
-3.431758331143188,-0.17984967529934281,0.9651704927286658,2.390222710651804,-0.6903295791777758,-0.6772979420670315,1.0,0.0,0.0,1.0,0.0,0.0,0
2.133945592685243,-1.1225789450631443,0.08786763708072752,-0.485396202914123,0.6018956486064415,0.42874778745354575,1.0,0.0,0.0,0.0,0.0,1.0,0
-0.7897722798516044,-1.22482896282298,0.3920109373657567,-0.766461834197669,-0.6787881738421783,1.0774785427196831,0.0,1.0,0.0,1.0,0.0,0.0,0
4.180557506979228,0.5024697694402738,0.30383742563756283,-1.2100528496890341,1.0116604137066467,-0.34325576183686607,1.0,0.0,0.0,0.0,1.0,0.0,0
2.5166054928827055,0.4665532150291568,-0.09154001941820787,2.3310246715580702,-0.24572077366219902,0.7806810899257774,1.0,0.0,0.0,0.0,0.0,1.0,1
-2.3578703240102357,0.4887291426302858,-0.5308218281296473,0.8194475726178976,-0.6496037095948308,0.04974066544459848,1.0,0.0,0.0,0.0,0.0,1.0,0
4.175299804585469,-1.440700663971925,2.214152615791911,-0.33412073338030845,-1.253305262345163,-0.8927322092380086,0.0,1.0,0.0,1.0,0.0,0.0,0
3.8297818663518646,-0.5203594719846603,-0.4519509798535085,1.249022696873495,0.2532045102953498,-0.25795209324106383,0.0,1.0,0.0,0.0,0.0,1.0,0
-1.4139883912352766,-0.9065704582224092,-0.6658777111204364,0.687692185117782,0.8952184022261802,-0.2994858907916149,0.0,1.0,0.0,0.0,0.0,1.0,0
-2.6599474946566692,0.8344542676320371,0.43400982345010697,1.9661274713755903,0.2733212565368742,-0.6966599125054466,0.0,0.0,1.0,0.0,1.0,0.0,1
2.2933061384037994,1.0818912041883904,0.25185441529500513,-1.5478328327399113,2.238831666414424,0.42848292865583376,1.0,0.0,0.0,0.0,0.0,1.0,1
-4.527003803867844,-0.759958868321558,-1.4047915476103274,-0.26536010831425455,1.4297874524704182,0.23464618770475926,0.0,0.0,1.0,0.0,0.0,1.0,0
-3.7710647460270215,0.503547476543959,1.1226782545637386,-0.46252138394282544,-0.3075277647170156,-1.590649698269418,0.0,1.0,0.0,0.0,1.0,0.0,0
-6.1906682969255655,-1.1119115896251768,-0.09419457535083331,-1.9736826764086015,-0.31802743380706927,-1.6515259952393577,0.0,0.0,1.0,0.0,1.0,0.0,0
3.60559806598617,-0.67454242319486,-1.1109310952157205,1.060327204779694,0.4696967194853532,0.4246844532057544,0.0,1.0,0.0,0.0,0.0,1.0,0
2.071576960030051,-1.0840365112997414,1.188784114353874,-0.2703965558033584,-0.8380191804256851,-0.8152864287945346,1.0,0.0,0.0,0.0,0.0,1.0,1
2.5781841850538507,-0.6494377002023124,0.625675571596154,0.7396312049865622,1.1662883065324867,0.302041155100324,1.0,0.0,0.0,0.0,1.0,0.0,0
3.5277450460319817,0.5242096420478337,-1.2645419919479142,2.3597719343296117,0.3616005218435837,0.7809315781091883,0.0,1.0,0.0,0.0,0.0,1.0,0
-0.5162795909887411,1.2309807305557574,1.7771828402577243,-0.3532436918276083,0.2564589108585328,-1.2709528374055592,1.0,0.0,0.0,0.0,0.0,1.0,1
0.8638273448183496,-0.8924327762274421,0.6587973683661927,-0.4211529826571552,0.6869536677708163,-1.411537254576185,0.0,1.0,0.0,0.0,0.0,1.0,1
-4.526444417932567,0.12623710485215756,-0.010196115625046132,0.11866416972399602,1.722829883369059,1.6744316823952952,1.0,0.0,0.0,0.0,0.0,1.0,1
-4.843957956636735,0.6041733037302969,1.5902188056217794,0.9872473529834096,0.17095535218750518,0.351570782962459,1.0,0.0,0.0,1.0,0.0,0.0,1
2.1162140304148336,1.3587674054566972,0.15929778382964058,-0.5667130253101499,-0.11304037087138435,-0.41924065667327093,0.0,0.0,1.0,1.0,0.0,0.0,1
-0.36321578576643465,0.33018144866152155,-0.02808307510403198,-0.6309615971321306,1.5087196233225784,-0.9339404526462636,0.0,1.0,0.0,0.0,1.0,0.0,0
0.8197810914804172,-0.7346792069178579,-0.660300116021989,1.0571892702413659,0.9675504159911353,-0.5104408489072796,0.0,1.0,0.0,0.0,1.0,0.0,1
3.3300738546715003,0.3764344707418088,0.5818504393070786,0.37863932383803556,-0.3209798403837223,-1.1905723361133103,1.0,0.0,0.0,0.0,1.0,0.0,0
1.6929203376712598,-0.5385265149659515,0.4766029673239799,-2.0447282630048207,0.005186448659020086,0.8834121740905903,0.0,1.0,0.0,0.0,0.0,1.0,1
0.6732986059636152,1.4283851720751233,0.014680139889711287,-1.2253917994691081,0.19538091593879858,-0.7767511536063209,0.0,0.0,1.0,0.0,0.0,1.0,1
0.7440191249508047,-0.3009715945090894,-0.789986353867603,1.5012358638272103,0.36181294460498287,1.093534588216267,0.0,1.0,0.0,0.0,1.0,0.0,1
-2.4636357266539877,0.5562831622830426,0.12992985416607386,0.4019282830788125,-1.356599850939114,-0.40062891977001125,0.0,1.0,0.0,0.0,0.0,1.0,0
-5.89591697646685,-1.4303172529597246,-0.06979878576213788,-0.762195931037249,-1.5424846078015602,-1.0433501836173147,0.0,1.0,0.0,1.0,0.0,0.0,0
-0.795232740350371,-0.2998156615957339,-1.333474318734201,-0.17040965723498214,-0.8873900220024538,-0.4263015880138014,1.0,0.0,0.0,0.0,1.0,0.0,0
-3.586634780368377,1.1253228399675348,-1.4718123513241856,0.013236672801670204,-0.9647384430113423,-2.624166777501417,0.0,1.0,0.0,1.0,0.0,0.0,1
-1.1494629635543108,0.3306823332997375,0.5651533788097695,0.7357333602801638,-0.6438240139725026,-0.12076857667400692,0.0,0.0,1.0,0.0,1.0,0.0,1
4.440993994941304,-0.16817134081207097,-2.601888315051689,-1.3582633948587894,0.6347106420900043,-0.17011919113015858,0.0,1.0,0.0,0.0,1.0,0.0,0
-3.343415026463075,1.3078124983071777,0.20541052696125997,-0.8409491386704581,-0.16892915632473834,0.8247427465479676,1.0,0.0,0.0,0.0,0.0,1.0,1
-5.550531447281534,1.0619531284416874,-0.4780830577538245,0.27295575486338886,0.19639460501018827,-1.8863049279833795,0.0,1.0,0.0,0.0,1.0,0.0,1
-2.7472110351203547,-0.5333529785311852,1.3082466068799101,-0.09983458049545033,-1.2243034100422616,1.1618663608635478,0.0,1.0,0.0,0.0,1.0,0.0,0
-2.593777337021048,0.13364520612401876,-0.49346820915387574,0.5718591826367099,-0.46164220292094515,0.820599294997656,0.0,0.0,1.0,1.0,0.0,0.0,0
2.0347029326435084,-0.030527231722611847,0.659484214251896,-1.2295073973595978,0.5872576617448404,1.2520435636986627,0.0,1.0,0.0,1.0,0.0,0.0,1
0.7166871632550958,0.396607500344587,-0.3969138412377916,0.3571286762713211,0.5949524581768018,-0.05272137600413741,1.0,0.0,0.0,0.0,0.0,1.0,1
3.5675701123840304,-0.4976661991237332,0.11374815348614345,1.0915836193774722,-0.7245738281879079,1.0138968341027554,1.0,0.0,0.0,0.0,0.0,1.0,0
2.0648248447114037,-0.7673849977023353,0.7368365309200512,0.4868185471492834,0.1616623863795536,-1.4712440349069051,0.0,1.0,0.0,0.0,1.0,0.0,1
-1.1763773935174313,1.2380155057666082,-0.46255571632458015,0.13911173976159188,2.198847853482332,0.713047565204533,1.0,0.0,0.0,1.0,0.0,0.0,1
3.9460965341770216,1.271623498495519,0.996554884498404,-0.09588360256597088,-0.017597929255638137,-0.7711627620999453,0.0,1.0,0.0,0.0,1.0,0.0,1
-4.184941713057668,1.029968657285937,-0.9936978771064832,-0.8348511527715018,-0.6931869461424454,-1.6514018324229363,0.0,0.0,1.0,0.0,1.0,0.0,1
-5.997776978759066,1.434613292293684,0.2945928425583791,-0.07199859243978847,-0.17376238936216024,-1.1241405181643607,0.0,1.0,0.0,0.0,1.0,0.0,1
-5.1516105156426555,0.7349745773390656,0.9226397227878528,1.259705852880406,0.09217710752683304,0.005531138629270573,1.0,0.0,0.0,1.0,0.0,0.0,1
2.7942500091632216,0.7940016856859989,0.6600374917903349,-0.11902850660012523,-0.1511683806905494,-0.8242992082176034,0.0,1.0,0.0,0.0,1.0,0.0,1
-0.4790648535069464,0.7877702758879221,1.9164448767354103,-0.8898039893484101,-0.03135470067650179,0.37607353169579993,0.0,1.0,0.0,1.0,0.0,0.0,1
-4.256584362206307,-0.058177107173080445,-0.7634393173106605,-0.4922470887653863,-1.4434467969368396,-1.8082375550040173,1.0,0.0,0.0,0.0,1.0,0.0,0
0.013129031157521627,-0.13064341645718502,-1.379149251348588,0.20085029727593015,-0.9626304750859512,-2.1270975436158617,0.0,1.0,0.0,1.0,0.0,0.0,0
-4.3691749754335705,-0.7793211715529905,-0.9943351084951194,-0.37351399718084694,-0.14933523707149754,1.372387434143576,0.0,1.0,0.0,0.0,1.0,0.0,0
2.467034592376833,0.4344575830778714,0.660442566548437,0.4853032830631407,-0.1652679700224367,0.9038001294014344,0.0,0.0,1.0,0.0,1.0,0.0,1
-0.6766201963941538,-0.6320395916929964,0.4979229342693786,0.5228437607490304,-0.5661892748600006,-1.0492968359138075,1.0,0.0,0.0,1.0,0.0,0.0,0
-1.4951313681136464,-0.7265747708929368,0.10225665964741577,0.8889831804046482,-0.17701358607643694,-0.002999643470539514,1.0,0.0,0.0,0.0,1.0,0.0,0
-2.4942726502376673,0.25788412228816426,-1.12295704910713,1.4235594722650329,0.06101485541420536,1.0195070602013239,0.0,1.0,0.0,0.0,1.0,0.0,0
1.6371793497317124,-0.27005283532487045,0.7668672933290608,0.9958587243723608,0.8894134565245253,0.41920060829060546,1.0,0.0,0.0,0.0,0.0,1.0,1
-1.7365139500168814,-0.8434301736161034,-1.2247047776505404,-0.9342390641479599,-0.09921173522605088,0.1482230961834784,0.0,1.0,0.0,0.0,0.0,1.0,0
-5.181743936734782,0.9481680502584934,1.1589495823768998,-0.9035344465762722,0.3991032052982532,1.095154081312597,0.0,0.0,1.0,1.0,0.0,0.0,1
-4.800279406451398,1.0817097578831278,2.857438423139865,-0.07577147645982442,-0.541600301433921,-0.7307124752012204,1.0,0.0,0.0,0.0,0.0,1.0,1
5.80437723863615,-0.9969014409666571,0.3664511465715505,-0.4511753572394145,0.5720957235984819,0.0311784486646287,0.0,1.0,0.0,0.0,0.0,1.0,0
5.134376385302647,-1.4774789016000005,0.5831081356577431,-1.1383267269609427,0.3757302976123567,-0.017848638292391635,0.0,0.0,1.0,0.0,1.0,0.0,0
2.5095938577972983,-0.49161009441187886,-0.4928597688955594,-0.44169179417299426,0.8658170031798195,-0.27276204767104256,0.0,1.0,0.0,0.0,1.0,0.0,0
-2.9421648362538737,0.8925325070422576,-1.8102133210868163,-0.474512933619039,0.7134604624444878,-0.3898055114207521,0.0,1.0,0.0,0.0,1.0,0.0,1
5.895844241253928,1.0175215987029733,-0.6027193630302223,-0.6718477397612058,0.5887356228811461,0.07286823782849074,0.0,1.0,0.0,1.0,0.0,0.0,1
3.5028871683218172,-1.0850127896518522,-1.0928952410987494,-0.3157894861550056,-0.09841740865778026,0.03440749598552754,1.0,0.0,0.0,0.0,0.0,1.0,0
2.725522499590405,0.8230077035491535,-1.4470045764150157,1.178450850318331,0.24493922704446816,-1.0484276425345258,1.0,0.0,0.0,0.0,1.0,0.0,1
-0.636342131415584,-1.1528874980717116,1.7223599419956492,0.19923804124923924,1.0635089284515264,0.8017959099004475,0.0,1.0,0.0,0.0,1.0,0.0,0
-2.8620969444013347,-0.32981222953041234,0.272862518025773,2.4718090760554694,-0.6520745694027944,-0.9763852077662583,1.0,0.0,0.0,0.0,1.0,0.0,0
-5.071900752884045,1.4958285450357476,0.37968758061398367,0.17050818601964934,-0.6284077786968656,-0.2182334445471739,1.0,0.0,0.0,1.0,0.0,0.0,1
5.059250925199111,-0.9222275303072706,-0.30902236519624954,-0.29006577393725175,0.18143139795036198,-0.2952804727200515,1.0,0.0,0.0,1.0,0.0,0.0,0
-0.5557315318928469,-1.0381092522671207,-0.17287108244343635,0.004132882654866092,0.41527969026545347,0.35810361265921586,0.0,0.0,1.0,0.0,1.0,0.0,0
-3.7402122663939585,-0.2315990023596195,0.9645506822393334,0.25649197844354,-0.8241064992640045,-2.119103940217333,1.0,0.0,0.0,0.0,1.0,0.0,1
-2.4384209761842928,0.3590055779095843,-0.03233711869521544,0.43525395717106363,-0.07476256341330836,0.8909098149294582,0.0,1.0,0.0,0.0,0.0,1.0,1
0.9955024632336421,1.2987023472397596,0.5306939380247327,2.0767113258590237,-0.09399877422878479,-0.6769903476121641,1.0,0.0,0.0,0.0,1.0,0.0,1
-4.061793002233532,1.4424634365991027,-0.19600429784501586,-0.8453204649775686,-2.2152801156034707,1.2199632947770542,0.0,1.0,0.0,0.0,1.0,0.0,1
4.481347260279161,-1.291078090225816,-0.3421528907320472,0.8590460581777356,-0.21959398925875973,-0.4781649245161544,1.0,0.0,0.0,0.0,0.0,1.0,0
3.2486522229591337,-1.086007447956284,-1.406914165601862,0.20775059761412384,-0.1573178328484663,-0.04884358573401051,1.0,0.0,0.0,1.0,0.0,0.0,0
2.7578528406022533,0.8722139216879816,-1.977749062367128,-1.5710977425706176,-0.16029294282301915,1.9137860400684237,0.0,1.0,0.0,0.0,1.0,0.0,1
-0.8533440294805938,-0.6881035431874186,-0.2615619010664018,0.7706987820947633,1.4159142745772682,-0.27733820879366844,0.0,1.0,0.0,0.0,0.0,1.0,0
1.599810074751315,1.1545471785190817,0.05649669199323269,1.2676235608039048,-1.2157982985088753,1.2388498846734588,1.0,0.0,0.0,1.0,0.0,0.0,1
1.0568062452722915,0.4903597716872603,-1.286130036708791,-0.8571764037774298,-0.8246225712046127,0.03904508556456009,0.0,1.0,0.0,1.0,0.0,0.0,1
1.8830279304400774,-1.1644655928579684,-0.03447486503463288,-0.008933867891970693,-2.612195798319334,0.4154188302934896,0.0,1.0,0.0,1.0,0.0,0.0,1
-5.222026671457775,0.9975878547720214,0.053752562990502024,-1.7253542620077036,-0.4809166661741407,0.0699585894113745,1.0,0.0,0.0,1.0,0.0,0.0,1
-1.057995387309811,-0.9709308599757724,-2.156008006059379,-1.2588064596843365,-0.39564355412600094,0.8478516263001241,0.0,1.0,0.0,0.0,1.0,0.0,0
-5.760246175620667,-0.2295138159610386,-0.9151246594795012,1.0480295776172526,-0.5099771763342562,-0.6855316128530513,1.0,0.0,0.0,1.0,0.0,0.0,1
-0.07551359246204996,0.15655478567798997,0.4072638937354685,-0.4664165060074345,1.10767733948376,-0.9840485230191854,0.0,1.0,0.0,0.0,1.0,0.0,1
-2.1380270617039816,0.0022984472408348333,0.3870587293957439,-1.1088029749380393,0.8606175223369632,-0.6385761903770217,1.0,0.0,0.0,1.0,0.0,0.0,0
-4.467040787149199,0.5584887468454512,-1.1536749163997606,0.22946036445842968,0.07785672426730414,0.09971037632409105,0.0,1.0,0.0,1.0,0.0,0.0,1
-4.983785292153383,0.45806020460776564,0.15844805049973495,-0.5224124314310232,-0.37061305353986224,-0.22081878555032944,1.0,0.0,0.0,0.0,1.0,0.0,1
1.1013741763220821,1.4761260165841645,1.0224072253604721,-0.4708216577755361,1.0261896681068639,0.7102748764711765,0.0,1.0,0.0,1.0,0.0,0.0,1
-4.139450840341362,1.4982657276725635,0.7770729589908982,0.7393260256749032,-0.01975785983585163,1.30473169982152,0.0,1.0,0.0,0.0,0.0,1.0,1
5.342216963143077,0.04937820790692282,-0.09528578701393456,-1.1617333589343466,-0.8182700389184578,-0.9758383372350086,0.0,0.0,1.0,0.0,1.0,0.0,0
1.018644323897507,-1.214402739117408,-0.4679763133242924,-0.9053652126818322,-1.7162486774845516,-0.7339487916139326,0.0,1.0,0.0,1.0,0.0,0.0,0
-1.9242907884644997,0.6835298969061551,-0.6293444843345044,0.15407999214886864,-0.44131449389568267,-1.436239418312854,0.0,0.0,1.0,1.0,0.0,0.0,0
1.1424777605420973,1.4299922346497675,0.4678197829096571,0.9694097907482053,0.7546436171726086,2.030372990759104,1.0,0.0,0.0,0.0,1.0,0.0,1
-5.9966234123783595,-0.545020837112939,0.19510397314288802,1.2381603014898497,2.2765386895430897,0.30466949912182684,1.0,0.0,0.0,0.0,1.0,0.0,0
5.7624250222209605,-0.1163733424872786,0.6294040061022004,-0.665061720361623,0.06161034618947592,0.47980232005157775,1.0,0.0,0.0,0.0,0.0,1.0,0
-0.22238156997589265,-0.22566922555363222,0.13187381312115198,0.9373769669196479,-0.7653555151203043,-1.3402083850310482,0.0,1.0,0.0,0.0,1.0,0.0,0
3.5529556513621596,-1.345742536329212,0.8187639503474419,-0.7841422934704089,-1.184965208284214,-0.0011699890068746332,0.0,1.0,0.0,0.0,1.0,0.0,0
-5.243569467228317,0.5167932936703344,0.09459253295770016,1.8262093469068,0.5519548963055988,0.5092479844130853,0.0,0.0,1.0,0.0,1.0,0.0,1
-0.16765635930184378,-0.4399869147945966,0.7846887161316864,-1.1337710254197284,-1.7646160523842684,-0.252757690534425,0.0,1.0,0.0,0.0,0.0,1.0,0
-0.11677935306242221,0.8623916238945067,0.8708227703666389,1.328478810791731,0.5503451014048882,1.0757056248263945,0.0,1.0,0.0,0.0,1.0,0.0,0
5.5018894979866735,0.9963602258459582,-0.8045266302248135,-0.6564861068187239,0.8177116062629123,2.3118311256428297,1.0,0.0,0.0,1.0,0.0,0.0,1
0.9013612896039292,0.9636923597935363,-1.808144046870746,2.0132464547946003,0.43627945323286405,-0.9470628270939518,1.0,0.0,0.0,0.0,0.0,1.0,1
-0.333142011526957,-0.2500020058803596,1.5434928560145533,0.5913207288524843,-0.21966167193855743,-1.0220872459766968,0.0,0.0,1.0,0.0,0.0,1.0,0
-2.92827017975256,-0.5353629532773014,0.2566587307122617,-1.016016529408222,0.5649406535468146,-0.8777560655285767,1.0,0.0,0.0,0.0,1.0,0.0,0
-2.1165664023416038,0.7464623390011645,-1.7144858954961215,-0.5222384795425068,0.17093837112829996,1.6061991600164907,1.0,0.0,0.0,0.0,0.0,1.0,1
0.2597770709465384,0.904168301528169,-0.7138194972187111,0.7811812052237417,-0.7781238418605918,1.0423553170296844,0.0,0.0,1.0,0.0,0.0,1.0,1
-0.7676612300967752,-0.026227660825901555,0.7718742923698284,1.0526444176155614,1.8504123223750257,-0.13552781779364848,0.0,0.0,1.0,1.0,0.0,0.0,0
-6.0115999016562185,1.1790930586089092,-0.279676831132893,-0.07071559172446261,-0.3516793796105163,0.03655966440087428,0.0,1.0,0.0,0.0,0.0,1.0,1
4.100305247898689,-1.0682739117643252,-0.5120614193191271,0.044658280963466405,0.7757523004499094,-0.8165436261967214,1.0,0.0,0.0,0.0,1.0,0.0,0
4.978303081809093,1.1372063389768803,1.4008818603129667,0.7583530326440655,-2.4186142826957147,0.8900271577431841,0.0,0.0,1.0,0.0,1.0,0.0,1
-4.520763276496799,-1.2117143010843563,-1.0472871463838105,0.13179842701081995,1.276470882780929,-0.3799018241085537,1.0,0.0,0.0,0.0,1.0,0.0,1
0.6790382062824046,-1.0394234338361583,-0.7981533577548339,-1.2935048593383758,1.4687637446545818,-0.2600765394549993,0.0,1.0,0.0,0.0,0.0,1.0,1
-4.91878230434288,0.10152003982188107,0.21138647504826755,-0.8129740246401806,0.029833787126638218,0.6087897715292568,1.0,0.0,0.0,0.0,1.0,0.0,1
2.1644328437899794,-1.2974445594377548,0.39045493205388226,0.23511994315166507,0.5587710347377585,-0.18799493808322118,0.0,0.0,1.0,0.0,1.0,0.0,0
-2.7490973501800324,-1.341578695799669,0.4963430343407315,1.2154824164976936,0.5585151816075627,-0.2349659934978464,0.0,0.0,1.0,1.0,0.0,0.0,0
2.0033639118560314,-1.4984437675028834,0.9112380445689469,1.6159824241620477,-0.6427835696407243,0.010575205529075074,0.0,1.0,0.0,0.0,1.0,0.0,1
2.8524984505924764,-0.19105002091721057,0.19857862068151685,0.7795294207714503,0.5471223054393403,0.7953554137930766,1.0,0.0,0.0,0.0,0.0,1.0,1
3.3759239480553385,0.8238716438766894,0.48938393893840915,0.28729076103636375,-0.8086304698725554,1.6464930754838332,0.0,1.0,0.0,0.0,0.0,1.0,1
-4.929272649956148,-1.395484949160253,-0.2592092593150832,0.748813885982477,-0.6087569236453261,0.585486232246082,1.0,0.0,0.0,1.0,0.0,0.0,0
5.227759025962575,0.4567728193975662,0.06269830323671424,-0.6667508502068556,1.1269431432122987,0.803314223624267,0.0,0.0,1.0,0.0,0.0,1.0,0
-3.3902309769838057,0.9693819522485595,0.10753418005363442,-0.15323096025821417,0.9746576907002027,-0.19985406210112439,1.0,0.0,0.0,0.0,0.0,1.0,1
-5.8130452606391785,-0.9959974542663866,0.21509813581903608,-0.8241307213394766,-0.7063755021157926,-0.707797863168717,1.0,0.0,0.0,0.0,1.0,0.0,0
0.6892964594861725,-1.0594087955357874,0.7725398075827608,-1.2487426107077115,-0.7335763435010406,0.6539862322351151,0.0,1.0,0.0,1.0,0.0,0.0,1
-1.6220384190396444,1.0824029208616084,0.555145681944831,0.33354901163620493,-0.6455966024576721,0.17124082460057136,0.0,1.0,0.0,0.0,1.0,0.0,1
4.144260137016216,0.9693738298502842,0.0442170029001831,0.1855133065847436,0.7326395664654908,-1.4226286487497493,0.0,0.0,1.0,1.0,0.0,0.0,1
3.8736022403818,0.11682529879256065,-0.8091259849410398,0.6876524845090128,-0.9999847808103971,-0.32806962342559803,1.0,0.0,0.0,0.0,1.0,0.0,0
-2.297900443741813,0.9575996378819409,0.06767125806270954,0.5461118308924472,0.3567126390359526,-0.08289702348155359,0.0,0.0,1.0,0.0,1.0,0.0,1
