F1,F3,F2_low,F2_mid,Y
-0.42329831204415375,0.9427658012252752,0.0,1.0,0
-0.07971821090639905,-0.9849949277244419,0.0,0.0,0
-1.6873344339580298,-0.4555278450034305,0.0,0.0,0
-1.4471124724230873,-1.3864422532701932,0.0,0.0,0
-1.3226996123544024,-1.4099697030838758,1.0,0.0,0
-0.9972468276014818,-0.17383770009461635,0.0,0.0,0
0.3997742267234366,-0.7295771941356465,0.0,0.0,0
-0.9054790553600608,0.37797099799469847,0.0,0.0,0
-0.3781625540393897,0.4525384189795919,1.0,0.0,0
1.2992282977860654,0.32084964632460716,0.0,0.0,1
-0.35626397106142593,0.2386007909284437,0.0,0.0,0
0.7375155684670865,1.5777682049318862,0.0,0.0,1
-0.933617680009877,-1.067593769044886,1.0,0.0,0
-0.20543755786763002,-0.05493486620291775,0.0,0.0,0
-0.9500220549105812,1.1326898205195888,1.0,0.0,0
-0.3390330759005625,1.2645398093380364,0.0,1.0,0
0.8403081374573955,-1.4217636493445729,0.0,1.0,1
-1.7273204231923487,-0.3123554416558699,0.0,1.0,0
0.43442364354585733,1.3581210958672605,0.0,0.0,0
0.2377356023322779,0.5080791051990653,1.0,0.0,0
-0.5941499556967944,0.19526303147977275,0.0,1.0,0
-1.4460578543884546,-0.21768469343465674,0.0,1.0,0
0.07212950771386951,-0.38380092570774543,0.0,1.0,0
-0.5294927090638024,0.2882190630903242,1.0,0.0,0
0.23267621135470395,-0.25237412498448336,1.0,0.0,1
0.02185214552344288,-0.04257862104444418,1.0,0.0,1
1.6017788913209154,0.07859870611503737,0.0,1.0,1
-0.23935562747302427,-0.6780715284934992,0.0,1.0,0
-1.023497492621865,0.5321293738814383,0.0,1.0,0
0.17927563495631615,2.9142446484154196,0.0,1.0,1
0.21999668397176517,-1.7769866393260751,1.0,0.0,1
1.3591875752404365,0.3240125241899799,1.0,0.0,1
0.8351112459145785,-0.7601900886189056,0.0,1.0,1
0.35687105914950934,0.57740257751925,0.0,0.0,1
1.4633028912195618,0.04655747332786092,1.0,0.0,1
-1.188763054322851,0.7618547740424635,0.0,0.0,0
-0.6397515327497477,1.1755065765087795,0.0,1.0,0
-0.9265759414055249,0.19242111776818133,1.0,0.0,0
-0.38980980315576796,1.1320522884141782,0.0,1.0,0
-1.3766861475563088,-2.3442978937886774,1.0,0.0,0
0.6351509468144043,1.5904522979160232,1.0,0.0,1
-0.22222269709877338,0.3750621518923401,0.0,1.0,1
-1.4708062945026579,1.0778433557451819,0.0,1.0,0
-1.0155790812075416,-1.2198757448415216,0.0,0.0,1
0.3135138474501953,-0.8307698816053357,1.0,0.0,0
0.8381265678943811,0.14593829414477413,0.0,0.0,1
1.9967308916917865,-0.017037889337463016,1.0,0.0,1
2.9138624660073296,0.2830685880099896,1.0,0.0,1
0.4144094332759964,1.0845151609299661,0.0,0.0,1
-0.9895381200318641,-1.7652203153028492,0.0,0.0,0
-2.132046280731309,0.9738190717173091,0.0,1.0,0
0.2677114623438358,0.008281909957927018,1.0,0.0,1
-0.812941095310326,-0.20378186112454774,1.0,0.0,0
-0.41535726017968533,-1.4711152343848903,0.0,1.0,1
-0.6120967990598081,0.503048668376865,0.0,1.0,0
-0.14079088641638526,-2.414107851031037,0.0,0.0,1
1.0659802307876436,0.6483940112387127,1.0,0.0,1
0.15704856744534462,-1.492105835472992,1.0,0.0,0
-0.1586348370386883,0.053457912617474034,0.0,0.0,0
-1.0356537528258116,-0.11916883732792043,1.0,0.0,0
-1.674682944704357,1.1695381472938837,1.0,0.0,0
-0.4863079090733309,-0.17865516901389017,0.0,1.0,1
-0.05378255081832049,-0.6941385611456656,0.0,1.0,0
1.767929913579883,-0.506602695971203,0.0,1.0,1
0.13027452147288585,1.2728827687546636,0.0,0.0,0
0.9827395110230576,0.5362969691808936,0.0,0.0,1
-0.49929559853915206,-0.3856299815231613,1.0,0.0,1
-1.1849437664170246,-0.23644641996451343,0.0,0.0,0
-0.9651167622323719,-1.567177090585447,0.0,1.0,0
-0.7252260645357532,0.388474200851541,1.0,0.0,0
2.1284697324351645,-1.7598157076954657,0.0,0.0,1
-0.8213866792243861,0.7517964658354561,1.0,0.0,0
0.838489203736345,0.12862159249126584,0.0,1.0,1
-0.9029271780870264,2.3869517995739225,0.0,0.0,0
0.9315730128742441,-1.1001355537243058,1.0,0.0,1
0.38495096610586316,-0.10266209104063294,1.0,0.0,1
-0.1566378976580904,1.7982877009230627,0.0,1.0,0
-0.040762526135434025,1.1913896402914144,0.0,0.0,0
-0.6547876954293904,-0.6962120515798997,1.0,0.0,1
0.44607220148208054,0.22396742837344774,0.0,1.0,1
-0.45498348034078,0.001999356415087233,0.0,1.0,0
-1.2256057637672482,0.2819558673941572,1.0,0.0,0
-1.2779375743196193,-0.6986804359848298,0.0,0.0,0
0.17258791772211948,-0.08932040270073452,0.0,0.0,1
1.579091256410435,-1.5980523752767137,0.0,1.0,1
0.15999161357343825,0.13512345186808206,1.0,0.0,1
-0.11863832610988256,0.45002067342183205,1.0,0.0,0
0.2858261396025429,-0.227419412643884,0.0,1.0,1
1.3060017417068248,-1.6150508905847878,0.0,1.0,1
0.21938250136385634,0.9885318628514624,0.0,1.0,0
-0.41092723083373717,0.3645250379928023,1.0,0.0,0
1.1062887100598888,-0.7260150977009768,0.0,1.0,0
0.4287564384616135,-0.28060044683806395,1.0,0.0,1
1.535755991995992,-1.5006694027818388,0.0,0.0,1
0.18323443722190613,-1.0254101277779044,0.0,0.0,1
-1.2244690317205003,-0.5378113463571395,0.0,1.0,0
-1.368159199245665,1.2284208122801512,1.0,0.0,0
1.6509279322312496,-0.6395033908874757,0.0,0.0,1
1.723665720783297,0.6402136593287587,1.0,0.0,1
-0.17951921328260065,-0.5383162028615798,0.0,0.0,0
-0.38318732113598775,0.24794756085187486,1.0,0.0,0
1.4614442922422022,-0.14139550214380217,0.0,1.0,1
-1.107045682043488,0.8730566000927434,1.0,0.0,0
-0.8947270189558264,-0.5348113382185579,1.0,0.0,0
0.6433267946890444,-1.572528250002441,0.0,0.0,0
-0.3946051228595896,-1.3819490313636327,0.0,0.0,1
-0.005121866720071296,-0.5318774939427574,1.0,0.0,0
-0.16344289852451258,-1.2490599706780527,0.0,0.0,0
0.33757454879893356,0.4102120156795513,1.0,0.0,1
1.4074818613137168,-0.4657681648580778,1.0,0.0,1
0.09058490690174555,2.3746065500264315,1.0,0.0,0
0.6439387932768579,-1.737714595137132,0.0,1.0,1
-2.0501721010310225,0.20363317870980122,1.0,0.0,0
-0.04871840193011795,-1.127953023505669,0.0,1.0,0
-0.8432302702928711,-0.4934013403826786,1.0,0.0,0
-1.218813060423628,0.14141947334054417,1.0,0.0,0
-0.8781523669287508,-2.325371374874287,0.0,1.0,1
-0.33412344070081207,0.23682611678802748,0.0,0.0,1
0.9159025423560131,1.9029074622741677,0.0,0.0,1
-1.326392717739564,-0.45343829836859284,0.0,1.0,0
0.030631492594417446,0.2598078568055095,1.0,0.0,0
-0.4841694333335785,1.0249216931253993,0.0,0.0,0
-0.32767309436196085,-0.16395350002699655,0.0,0.0,0
1.0027578253046041,-0.5809601885314832,0.0,0.0,1
0.5381154370039261,-2.2757364037217522,0.0,0.0,1
1.3373981074427437,0.6409907193949733,0.0,0.0,1
-0.15450567924990047,-0.11316840972889723,0.0,0.0,0
-0.695942611670703,-1.0126838513881617,0.0,1.0,0
-0.22385881688049952,0.12659671027769356,0.0,1.0,1
0.2424967912712216,-0.5836803568061814,1.0,0.0,1
0.17657335845371103,-0.5284261311155256,1.0,0.0,1
-1.0843880722333665,0.6062911561087082,0.0,0.0,0
0.09048978162787422,-1.3383824113238445,0.0,0.0,0
0.22822833013890514,1.0473152860737585,0.0,0.0,1
2.5174740375339204,-1.3976861631184037,1.0,0.0,1
1.8768446112816701,-0.6627014083552638,0.0,1.0,1
-0.8532433505588201,1.9229461940665773,1.0,0.0,0
-0.2873833615491761,1.1273547616424222,0.0,0.0,0
-1.4634420018370031,0.09760399249544019,1.0,0.0,0
-0.5907070139634865,-0.9405302155012165,1.0,0.0,1
0.3156050035903405,-0.5292723066998932,0.0,1.0,0
1.2058536208882336,0.0732753145856964,0.0,0.0,1
-0.7290838377436085,0.03752323233959842,0.0,0.0,0
-0.6541464400677965,-0.09087092962596285,1.0,0.0,0
-2.147289029738655,-0.03083251408418433,1.0,0.0,0
-0.16266592054490767,-0.2143751097051141,1.0,0.0,1
-1.062414411859563,-1.4419787356400129,1.0,0.0,0
-0.5294394273660737,-0.5165107421608328,0.0,1.0,0
-0.8768607781675882,0.9146240539868465,1.0,0.0,0
-0.09426255425255699,-1.3683342975511175,1.0,0.0,1
-1.7577283913566313,-0.18955551153927852,0.0,1.0,0
-1.4670452453909906,-0.819753928770844,1.0,0.0,0
2.129247112028298,0.11135042939811132,1.0,0.0,1
-1.287422581274031,-0.38863318106681816,1.0,0.0,0
-1.0967855784546396,1.477393664974669,1.0,0.0,0
1.836913528321314,0.5065831541902538,0.0,1.0,1
2.905067169240407,-1.3118031657772113,0.0,0.0,1
-1.1715666288253417,0.6712280116136986,0.0,0.0,0
-0.36824895678803055,-0.774651856262063,1.0,0.0,0
0.34155555094050954,-0.5769963713775336,1.0,0.0,0
1.7286976444055924,0.3138190201071218,0.0,1.0,1
-0.9868570784282374,-0.49174741973013475,0.0,1.0,0
-0.24527784594210975,0.8928558163229553,0.0,0.0,1
0.777337576061744,-0.7745100615133954,0.0,0.0,1
0.43476607446661863,-0.6189465525913632,0.0,1.0,1
-0.37615607123009925,-0.6563708935481088,1.0,0.0,0
-0.13382296451604114,-0.5656387483550389,1.0,0.0,0
-1.3748958083699818,1.099191555547813,1.0,0.0,0
-0.23817374397466523,0.6287962936103031,1.0,0.0,0
-0.2663874900089551,1.709943954012071,0.0,0.0,1
0.23216988962625595,2.2676442038992546,1.0,0.0,1
-0.555327218819016,-1.0307170319323398,0.0,0.0,0
0.471538522545139,0.07041912732728889,0.0,1.0,1
1.0127158178198286,-1.176200316643433,0.0,1.0,1
0.15542932766846604,-0.7776059277482671,0.0,1.0,1
0.35175640839920347,-0.6300825102556694,0.0,0.0,0
0.053155347577867364,-1.0571548741382744,1.0,0.0,1
8.439309141418043e-05,-1.0518872728984137,1.0,0.0,1
-0.7215580335428474,-0.14428437852025486,0.0,1.0,0
0.316494261673308,-1.216718418386407,0.0,1.0,1
-0.09728659841348947,0.8421269591376328,0.0,1.0,1
2.093168308930595,-0.9177535374175142,0.0,0.0,1
1.5733549024752425,2.809568970096392,0.0,1.0,1
0.3858465525565008,-0.45138445096439517,1.0,0.0,1
-0.7630572096947675,0.07201764191705222,1.0,0.0,0
-1.112411471983418,-1.2953411844660352,0.0,0.0,0
1.191142953088865,1.7060917581276394,1.0,0.0,1
0.2627492251471385,1.1195006808029162,0.0,1.0,0
0.4801434033916108,0.29691587073611253,0.0,1.0,1
-1.7445859869741926,-1.3468025487795656,0.0,0.0,0
0.9274384815581808,0.21066687772462028,0.0,0.0,1
0.45442033821436295,-1.121431046017255,0.0,1.0,1
-1.110430684414478,1.4623552634733608,1.0,0.0,0
-0.47152480744994896,0.8091947318531727,0.0,1.0,1
0.2637172043565196,0.09543903848773612,0.0,1.0,1
0.05246679835624363,-2.4363756632473224,1.0,0.0,0
-0.292171185803555,-0.9834159786590306,0.0,1.0,0
-0.10348826806596086,0.6877611315998724,1.0,0.0,1
-0.25197737820688537,1.2128836917231558,0.0,1.0,0
0.15256251210246857,1.1091698114921316,0.0,0.0,0
1.471491972993157,-1.5920130022414554,0.0,0.0,1
-2.5666584409312976,0.30155230681290407,1.0,0.0,0
-0.23685026450968424,1.0155152164829295,0.0,0.0,0
0.17651242137244696,-1.6583355655822452,1.0,0.0,1
0.2959939896870995,-0.007904515373236347,0.0,1.0,1
-0.37191458132128985,0.27384239830845625,1.0,0.0,1
-1.7567217824785826,-0.3007645848467349,1.0,0.0,0
0.32799548371410964,-1.8521618554012016,1.0,0.0,1
1.727350214164185,-0.3256981100737287,1.0,0.0,1
-1.5338614049161376,-0.327305430255024,0.0,0.0,0
0.8638280136981883,-0.1480724045477542,1.0,0.0,1
-0.3285252231228939,-0.5634714254250696,0.0,1.0,1
-0.0613243458288473,-0.4430121532414673,0.0,0.0,1
-1.052898510703949,-0.0397062823469779,0.0,0.0,0
-0.33445617235587666,0.4424546049697111,0.0,0.0,0
1.3000445946989585,-0.3044267628566672,1.0,0.0,1
0.582655241987707,-0.4096489283680019,0.0,0.0,1
1.732311605409944,0.09235403825445808,0.0,1.0,1
1.1774118889776937,-1.9209159258951816,1.0,0.0,1
0.4390866789295762,0.4770351272264581,0.0,1.0,0
1.743934526167792,-0.0005630971229588082,0.0,0.0,1
0.43899315873829875,0.039693526597561826,0.0,1.0,1
0.8279881767970589,0.960734307594464,1.0,0.0,1
-0.29657095353470836,-1.9528155300482481,0.0,0.0,0
0.06654581585920483,-1.9738338698589637,0.0,0.0,0
-0.6974238233002769,0.27380384532351953,0.0,0.0,1
0.989583934594853,-0.007116855128515773,0.0,0.0,1
-1.1783036231148656,0.17017694319193222,0.0,0.0,0
0.7823503424176613,-0.46212707517244556,0.0,1.0,1
-0.19065105750515945,0.6643536742399312,1.0,0.0,0
1.1712470934673194,0.93263884299112,0.0,1.0,1
0.7508689887312598,0.48398229395152703,1.0,0.0,1
1.8206461576468016,-0.26082845840458313,0.0,1.0,1
0.7307746911386448,-2.107689387614403,0.0,1.0,1
-1.5720402556532407,0.7692362080371281,0.0,0.0,0
-0.06695317289820084,1.2217286662175928,1.0,0.0,1
-1.172007192594816,0.64455841198398,1.0,0.0,0
-0.5182798423662747,-0.8796424273675065,0.0,0.0,0
1.5112284332767216,0.6737943936677578,1.0,0.0,1
0.637533810897696,0.8605297079614455,0.0,1.0,1
-0.6989304285787463,1.5588162477990857,0.0,0.0,1
-1.013717366440399,-0.8761099242279576,0.0,1.0,0
0.03278209287626079,-0.22645458454413847,0.0,1.0,1
-1.2165601493811278,0.7472720511434552,0.0,0.0,0
-0.6711402773965811,0.05741007143815779,0.0,1.0,0
0.31200947155124387,-1.1173276020512748,0.0,0.0,1
1.1553120361066962,0.414616285026703,0.0,1.0,1
0.6087614722244398,0.5786616338151667,1.0,0.0,1
-2.2912895085981,0.08796289633100199,0.0,1.0,0
0.3043667290302598,0.21958492717994416,1.0,0.0,1
0.07203357323257792,-0.25870590168573016,0.0,0.0,1
0.41389028537269307,1.4782789357160593,0.0,1.0,1
1.6162096816512073,-0.9006921837126766,0.0,1.0,1
-2.063238276804743,-0.5873207627637789,0.0,1.0,0
-0.5911034251911056,0.010985513527525621,0.0,1.0,1
0.5909063227933546,0.8789540277008926,1.0,0.0,1
-1.5815943994539423,-1.4973731700945367,1.0,0.0,0
1.475949048053509,-1.3102967497654392,0.0,1.0,1
0.3683566127006584,-2.037728507734718,1.0,0.0,0
0.846583985843404,0.03269522525327079,0.0,0.0,1
-0.5709436615217945,-1.1183058172065439,1.0,0.0,1
0.8137636899662105,-0.3845501100179167,0.0,0.0,1
1.0684715559890383,0.661378189891708,0.0,1.0,1
0.23287802013716835,-0.6415427207828466,0.0,1.0,1
0.23440089269869593,0.23128202274336457,1.0,0.0,1
0.2703432392817259,-0.29933790775172203,0.0,1.0,1
-0.8633452647393817,0.6721143150964368,0.0,0.0,0
-0.14752868024035293,0.4751280673480088,1.0,0.0,0
-0.1525225324523588,-0.69193369617461,1.0,0.0,0
0.3833938643534951,-0.16865175340045263,0.0,1.0,1
0.9998242469102946,1.0437433977204944,1.0,0.0,1
-1.0585360819784093,0.393376870254097,1.0,0.0,0
-0.12500903031957764,-1.3969620577511315,0.0,1.0,0
1.4814555476589732,0.6556180611713827,0.0,1.0,1
-0.7435882288125641,-1.0846106224362382,0.0,1.0,0
-0.8222500172903203,1.412513069961006,0.0,0.0,0
0.20230619183119358,1.024098839841025,0.0,0.0,1
0.8443851904853201,0.2898854759184008,1.0,0.0,1
0.01142605556065933,0.1572328434361934,0.0,1.0,0
1.3289605904369892,-0.20903225602742,1.0,0.0,1
0.8567939825665268,0.6785239514000281,1.0,0.0,1
0.8418200668900618,-0.37077816946206166,1.0,0.0,1
0.5541165013240933,0.23556987063989387,0.0,1.0,0
2.327653100346085,0.8719343665194511,0.0,0.0,1
-0.2051616888660442,-0.5618065435255897,0.0,0.0,0
-2.003522292066514,-0.6161927399906946,0.0,1.0,0
1.604254361517141,-1.194365480724459,0.0,0.0,1
-0.45769943095682564,-1.0644727461261723,1.0,0.0,1
0.10788044434303304,-1.8283953114415024,0.0,0.0,1
1.309550684860527,0.7298287890155296,0.0,0.0,1
-1.6022595410589253,1.8089145420827708,1.0,0.0,0
-1.2516472141061394,1.4253289434703056,0.0,1.0,0
-1.6012779371188537,-1.6260844886265164,0.0,0.0,0
-0.7941362900254239,0.7248546715562,0.0,1.0,0
0.43963660601699356,1.4221063499235564,0.0,0.0,1
0.524187842812771,-0.456809980738664,0.0,0.0,1
0.27627417932855375,0.10144743065004946,0.0,1.0,1
-1.4127658838923665,-2.0078930508046704,1.0,0.0,0
-2.310103436632644,0.2667361679766415,0.0,1.0,0
0.054353585390382264,-1.0635597294347174,1.0,0.0,1
-0.47177603363833576,0.19963501791151453,0.0,1.0,0
0.45938577171661177,-1.5612029221888803,0.0,1.0,0
0.7019536262212701,0.5428582244775959,0.0,1.0,1
0.13824143205868192,1.0245126754266898,1.0,0.0,0
0.7601330853758538,-0.7831798617151676,1.0,0.0,1
0.22921137411506842,-1.1369225814104345,0.0,0.0,1
0.5300647056014667,-2.156023042549981,1.0,0.0,1
-0.7046732628698824,-0.26641353407517704,1.0,0.0,0
-0.17961141383145854,-0.5815939342816051,0.0,0.0,0
0.19677609665695725,-1.5510194123480547,1.0,0.0,1
0.8205284754174188,0.45301875631217164,0.0,1.0,1
-0.3937411722245721,-0.44997038186464916,1.0,0.0,0
0.5211672557321126,-1.0757359586452324,1.0,0.0,1
-0.265838791915379,-0.5545724056404471,0.0,1.0,0
-0.11754216732813036,1.0713045389296156,0.0,1.0,0
0.829519042024073,0.6029369437552222,1.0,0.0,1
-1.993060371054156,-0.13002606149848983,1.0,0.0,0
-1.296472328074761,0.6191050184648526,1.0,0.0,0
-1.4821853974428207,-1.160911956386739,0.0,1.0,0
-2.3336161198483047,0.03237010072703053,0.0,0.0,0
-0.6782644401551767,0.14732233048647056,1.0,0.0,1
0.7494338997277404,-0.4698365084987269,1.0,0.0,0
-0.28488406638257474,0.43545833595741784,0.0,1.0,0
0.19779008194185213,-0.7804334546444512,0.0,1.0,1
1.0892174967107926,0.5098207077761179,1.0,0.0,1
1.3276861322676916,0.5518587715312919,1.0,0.0,1
-0.06913793472613955,-2.917159880697066,0.0,1.0,0
1.3535858895693973,1.1903057035101177,0.0,1.0,1
0.09212665843410921,-3.047632565352754,0.0,1.0,1
-0.8373982238274621,-0.6160490255561253,1.0,0.0,0
-0.5944003521987352,1.025348034257755,0.0,0.0,0
-1.4805365125650163,-0.31728672525244067,0.0,1.0,0
-0.8881338537336524,-1.466185982469542,0.0,1.0,0
-0.35801668807442916,-1.0937370617166706,1.0,0.0,1
0.8035850193786016,1.0269057463206197,0.0,0.0,1
1.7207698311659838,-1.9215045305486382,0.0,0.0,1
-1.38218151537704,1.1289911009620173,1.0,0.0,0
0.39282746825991893,-0.05510209904228934,0.0,0.0,1
-1.0405439391575344,-1.1923953304424335,0.0,0.0,0
0.47469708846320197,-0.5831150723026911,1.0,0.0,1
-0.1310866506877266,-1.0172243411016413,0.0,0.0,1
-1.8309058258475304,0.8662252008585286,1.0,0.0,0
0.9282969915684843,0.7324278097628383,1.0,0.0,1
-0.605000712808731,-1.7191611338760466,1.0,0.0,1
-0.5339002383735546,-0.4035921185193341,0.0,1.0,0
-1.06975241128969,-0.8631856623442771,0.0,1.0,0
-0.6542832766875555,1.2935099684593703,0.0,1.0,0
0.4278904406949172,-1.350099118126421,1.0,0.0,1
-0.18924434093640552,1.604229104685014,1.0,0.0,0
0.32866200228248105,-0.033294739516937566,0.0,0.0,1
0.3619218539288437,-1.1619344063800876,0.0,0.0,1
1.320661655528167,-0.6772741840092779,0.0,0.0,1
-0.3427861508643793,-0.8016188407684506,1.0,0.0,0
-1.4768578168457318,-1.274618402015506,0.0,0.0,0
1.067222416571983,0.09482685973037566,0.0,0.0,1
-0.3314881720972547,-1.2279155506918433,0.0,1.0,1
1.114592444577377,-2.1803662087381888,1.0,0.0,1
0.3833771131824704,-0.3796764708481731,0.0,0.0,1
-0.13113753020334493,-1.8028561964178826,0.0,1.0,1
0.3487758940462951,-0.7521608680675204,1.0,0.0,1
1.9510125601262995,-0.9091028886033559,1.0,0.0,1
2.076980529053753,-0.8712160720258142,0.0,1.0,1
0.0693811351327787,2.0009631015901537,1.0,0.0,1
0.1601905933170753,0.05641156716957076,1.0,0.0,1
1.0762401574663856,0.24537100899533215,0.0,1.0,1
-0.8456610327673472,-1.7763982963422946,0.0,0.0,0
0.3330703726182551,-0.6539631336369219,1.0,0.0,0
-0.0258628479538564,0.21530262994151197,0.0,1.0,0
0.3139082114575536,-1.0245289129130064,0.0,0.0,0
-0.8333688059494058,0.9080628435179854,0.0,0.0,0
-1.589567493308969,-1.2026965859010301,0.0,0.0,0
-2.0729834359912918,-0.2863661358651756,1.0,0.0,0
-1.1173841129896078,-0.5860516399755586,0.0,0.0,0
-0.458675284939333,0.16432065938191598,0.0,0.0,0
-0.2931915866487618,-0.640490071855426,1.0,0.0,1
1.9372311624295169,-0.27089362707093734,0.0,1.0,1
1.1059933699072981,-0.23613009177798555,0.0,1.0,1
-0.9620911163416273,-0.734387757391301,0.0,1.0,0
0.34770845245095694,0.48509386849711267,1.0,0.0,1
-0.4070782363503251,0.23838837483742528,0.0,0.0,0
-0.28436383804009513,-0.0886139452531673,0.0,0.0,0
0.18532564941538202,-0.4304583334619581,0.0,1.0,0
0.6191711169753933,0.796544030519997,0.0,0.0,1
-0.33925848388401536,-0.23583424381418136,0.0,1.0,0
1.0638515327343585,-0.3066972878259372,0.0,0.0,1
-1.141938226142404,0.10469002988812601,0.0,1.0,0
0.006339062362268442,1.6965866829708507,0.0,1.0,1
2.5976737265958323,-1.340356208021204,1.0,0.0,1
0.2230797426252751,0.7698568930553547,0.0,1.0,0
1.4332145066061728,-1.893171161238105,1.0,0.0,1
0.09152017817320818,0.21727315822862395,1.0,0.0,0
0.5807770953297967,1.5750828276087308,1.0,0.0,0
-0.056783194392691534,0.48866852446730713,0.0,0.0,1
