F1,F2,F3_A,F3_B,F3_C,Y
-0.5034756541161992,0.32876241030348075,1,0,0,0
-1.5506634310661327,0.32135721545027307,1,0,0,0
0.06856297480602733,0.42192075423528475,0,1,0,1
-1.0623037137261049,1.613711269058647,1,0,0,0
0.4735924306351816,0.45353430151397983,0,0,1,1
-0.9194242342338034,-0.24415663529064877,1,0,0,0
1.5499344050175399,0.9640871682883576,1,0,0,1
-0.7832532923362371,1.1894704889246406,1,0,0,0
-0.3220615162056756,-1.2276078151369925,1,0,0,0
0.8135172173696698,0.597400069849858,1,0,0,1
-1.2308643164339552,0.7011727423108983,0,1,0,0
0.22745993460412942,-0.297563503359992,0,1,0,1
1.307142754282428,1.3757068133116197,0,1,0,1
-1.6074832345612275,-0.15005558703252717,0,1,0,0
0.1846338585323042,0.12557645347154262,0,1,0,1
0.2598827942484235,-0.1730718242838696,1,0,0,1
0.78182287177731,0.015579047581467534,0,1,0,1
-1.236950710878082,-1.0962750868952018,0,0,1,0
-1.3204566130842763,-1.4400508825942944,0,1,0,0
0.5219415656168976,1.5945050632249722,0,1,0,1
0.29698467323318606,-0.8469613483183278,1,0,0,1
0.25049285034587665,-0.9913923494563072,0,0,1,1
0.34644820949697586,-2.153390113603715,0,0,1,1
-0.6800247215784908,-0.6389617476895023,0,1,0,0
0.23225369716100355,-1.3230897934074985,0,0,1,1
0.29307247329868125,1.642015160136369,1,0,0,1
-0.7143514180263678,1.0098170893426341,1,0,0,0
1.8657745111447566,-0.6881503451777238,0,0,1,1
0.4738329209117875,2.2524358053443088,0,0,1,1
-1.1913034972026486,0.9817654869915943,1,0,0,0
0.6565536086338297,-0.32483138350862245,1,0,0,1
-0.9746816702273214,-2.4994057148735727,1,0,0,0
0.787084603742452,2.2909425725907413,1,0,0,1
1.158595579007404,-1.389572466763596,0,0,1,1
-0.8206823183517105,-1.6453987469568918,0,1,0,0
0.9633761292443218,1.0225704320096403,1,0,0,1
0.4127809269364983,2.439752406339273,1,0,0,1
0.82206015999449,1.3842728185105182,1,0,0,1
1.8967929826539474,0.5639091200523596,1,0,0,1
-0.2453881160028705,0.594754341665286,0,1,0,0
-0.7537361643574896,0.8534155587803077,0,0,1,0
-0.8895144296255233,0.7589285897867651,0,0,1,0
-0.8158102849654383,0.2811914239693758,1,0,0,0
-0.07710170941410412,0.10420110395187607,0,0,1,0
0.3411519748166435,-0.06259312789952241,0,0,1,1
0.27669079933001905,-0.7539645888666763,0,0,1,1
0.8271832490360238,-0.28067507686677406,0,1,0,1
0.01300189187790702,-1.6929568141953855,1,0,0,1
1.4535340771573169,-0.09833962679474989,1,0,0,1
-0.2646568332379561,-0.9885911071509176,1,0,0,0
2.720169166589619,-1.1035893172157711,1,0,0,1
0.6256673477650062,0.17989415115347845,1,0,0,1
-0.8571575564162826,1.3920022863445993,0,1,0,0
-1.0708924980611123,0.9183166060023132,0,0,1,0
0.4824724152431853,-1.5705006036231774,0,1,0,1
-0.22346278532585084,-0.9896281365703375,1,0,0,0
0.7140004940920919,0.9407711879882159,0,0,1,1
0.47323762457354485,-0.9824873935383096,0,0,1,1
-0.07282891265687277,-0.2246331499970246,0,0,1,0
-0.846793718068405,0.5500520990245519,0,0,1,0
-1.5148472246858646,-0.9683444548636353,0,1,0,0
-0.4465149520670211,0.1053755061459599,0,0,1,0
0.8563987943234723,-1.3340254949182044,1,0,0,1
0.21409374413020396,-0.6013676439512138,1,0,0,1
-1.245738778711988,0.319781934142537,1,0,0,0
0.173180925851182,-1.5929937335316693,1,0,0,1
0.3853173797288368,0.440474737960399,1,0,0,1
-0.883857436201133,-0.019637798926681226,0,1,0,0
0.1537251059455279,0.552489954417148,0,0,1,1
0.058208718445999896,0.22391413406466143,0,1,0,1
-1.142970297830623,1.3641404299738442,1,0,0,0
0.3577873603482833,0.12522450264790727,0,0,1,1
0.5607845263682344,-0.429405541125253,0,1,0,1
1.083051243175277,0.12229750303228384,1,0,0,1
1.053802052034903,0.5432980290363882,0,1,0,1
-1.377669367957091,0.04886007032570433,1,0,0,0
-0.9378250399151228,0.04059169120388238,1,0,0,0
0.5150352672086598,-0.7019916878067556,0,0,1,1
0.5137859509122088,-0.6629009175509484,1,0,0,1
0.5150476863060478,-1.4026052717996935,0,1,0,1
3.8527314906547208,1.7495767431869393,0,0,1,1
0.570890510693167,-1.243863235391285,0,0,1,1
1.135565640180599,-0.6929051977959073,1,0,0,1
0.9540017634932023,-0.7184072655691974,1,0,0,1
0.651391251305798,0.8949243769444413,1,0,0,1
-0.31526924464034556,-0.2949496782920278,0,1,0,0
0.7589692204932672,1.2477420726737338,0,1,0,1
-0.7728252145375718,-0.6734906242438685,1,0,0,0
-0.23681860674000887,0.27899416222380197,0,0,1,0
-0.48536354782910346,-0.8353470532597573,0,1,0,0
0.08187413938632256,2.1451491277733883,1,0,0,1
2.3146585666735087,-1.1875984190295128,0,1,0,1
-1.8672651925917483,0.3098207102270275,0,1,0,0
0.6862601903745136,0.6337768809320985,1,0,0,1
-1.6127158711896519,0.41379909745149823,1,0,0,0
-0.4719318657894335,-0.1852876588777083,0,0,1,0
1.0889505969673663,-0.12982069973342616,0,1,0,1
0.06428001909546277,0.0438114719791096,0,1,0,1
-1.0777447779293061,-0.14700200162848862,0,1,0,0
-0.7153037092599682,0.9638791167949097,1,0,0,0
0.6795977489346758,2.2105230015913513,1,0,0,1
-0.7303666317171367,-0.5574917850078337,0,1,0,0
0.21645858958197486,-1.369802979579078,1,0,0,1
0.04557183990381377,-0.0882820483512548,1,0,0,1
-0.6516003476058169,2.579709337654318,0,0,1,0
2.1439440893253257,-0.8036745679697308,0,0,1,1
0.6339190223180112,1.6391168054440675,0,0,1,1
-2.025142586657607,1.6777008140764407,0,0,1,0
0.18645431476942764,-0.5535882417079946,1,0,0,1
-0.661786464768388,0.5689830791852754,0,0,1,0
0.852433334796224,1.628396623128538,1,0,0,1
-0.7925207384327007,-0.3791277409874871,0,0,1,0
-0.11473644146689901,-0.20358036010236177,0,0,1,0
0.5049872789804571,-0.5816809139486437,0,0,1,1
0.8657551941701215,-1.0147567306928669,0,0,1,1
-1.2002964070557762,-0.6492775450660071,0,1,0,0
-0.3345012358409484,-1.2239402667622565,1,0,0,0
-0.4749453111609562,0.03408346825922606,0,1,0,0
-0.6533292325737119,-0.7699732310586415,0,1,0,0
1.7654542402810969,0.2337859117907477,1,0,0,1
0.40498171096095553,-1.5558956462036273,0,1,0,1
-1.2608839543350452,0.33088023221445706,0,0,1,0
0.9178619470547761,0.8335289616089246,1,0,0,1
2.1221561970126332,-1.9937356425714554,0,0,1,1
1.0324652605511468,0.37405656984757213,0,0,1,1
-1.5193699659540134,1.2276689924732922,0,0,1,0
-0.48423407286625136,-1.2096410186912054,0,0,1,0
1.2669111491866227,1.6725723868377034,0,1,0,1
-0.7076694656187807,0.4190190093660452,0,0,1,0
0.44381942814622843,-0.7050118557584089,0,0,1,1
0.7746340534293368,-0.05576907765770601,1,0,0,1
-0.926930471578083,0.5583269125217224,0,1,0,0
-0.05952535606180008,0.0760053914124115,0,0,1,0
-3.2412673400690726,0.5387559924463692,1,0,0,0
-1.0243876413342898,-0.9206735930793662,0,1,0,0
-0.2525681513931603,0.169360824036078,0,1,0,0
-1.2477831819648495,-1.4137144969049802,1,0,0,0
1.6324113039316352,-0.11122606134870032,0,1,0,1
-1.4301413779606327,-0.9039076414647897,0,0,1,0
-0.44004448669698376,-0.7355299425897666,0,1,0,0
0.13074057728609134,1.2360931752104374,1,0,0,1
1.4412732890661155,1.091310120594269,1,0,0,1
-1.4358621511794394,0.609138120907177,1,0,0,0
1.1631637521549596,-1.092312764672579,0,0,1,1
0.010233061019587049,-0.3164084496948019,1,0,0,1
-0.9815086510479509,1.2130976999791834,0,1,0,0
0.46210347426327075,0.14171691363990474,1,0,0,1
0.19905969557347003,2.319329539981694,1,0,0,1
-0.6002168771587947,0.39331783939437187,0,0,1,0
0.06980208499001886,0.1920491164900316,0,0,1,1
-0.3853135968617599,-0.3091164642025014,1,0,0,0
0.11351734525124799,0.13354090478228192,0,1,0,1
0.6621306745210463,-0.15246983638054348,1,0,0,1
1.586016816145352,0.7081086766885905,0,1,0,1
-1.237815498826849,0.9567023167945841,0,1,0,0
2.1330333746562666,-0.7859894605079495,1,0,0,1
-1.9520877995225019,-1.331232953557778,1,0,0,0
-0.15178509503558324,-1.8362053731032966,1,0,0,0
0.5883172064845762,0.5079913269125437,0,0,1,1
0.2809918677350327,-1.1033666061738736,0,0,1,1
-0.6226995198205939,-2.152890592952483,1,0,0,0
-0.20812225035727533,0.3885786045309641,0,0,1,0
-0.4930009346588331,2.4929995174327906,1,0,0,0
-0.5893647569442118,-0.006070911539893324,1,0,0,0
0.849602097021025,0.8384907744516419,0,0,1,1
0.35701548596504734,0.08182935854756501,0,0,1,1
-0.6929095952606542,-0.09888965319114267,0,0,1,0
0.8995998754332507,0.9190764829877686,0,1,0,1
0.30729952087660933,-0.29027454418865134,1,0,0,1
0.8128621188389601,0.26739231407190295,0,0,1,1
0.6296288419236122,0.3216978061960136,1,0,0,1
-0.8289950109220725,-0.6680904536430488,0,1,0,0
-0.5601810401969697,0.9920423495365228,1,0,0,0
0.7472936051232618,-0.17495975669540864,0,1,0,1
0.6103702654334648,-0.7557451594928447,1,0,0,1
-0.020901593964148132,0.5365098435704035,1,0,0,0
0.117327383308782,-0.8984679817910373,0,0,1,1
1.277664895788425,0.028181157369128247,1,0,0,1
-0.5915713888358299,-0.009118996644203544,0,1,0,0
0.5470973811700377,1.085895565831578,1,0,0,1
-0.20219265243389398,0.4746982328799528,1,0,0,0
-0.21768120322722037,-0.025026958745143917,1,0,0,0
1.0987768519871903,0.8177662992002871,1,0,0,1
0.8254163489880298,1.3902075490173134,0,0,1,1
0.8135096360006385,0.5578103063518622,1,0,0,1
1.305478807154329,0.010352619843380607,0,0,1,1
0.02100384163275905,-1.3118362323501596,0,1,0,1
0.6819529712949639,-1.0651136630753726,0,1,0,1
-0.31026675659345604,-0.30522470435466764,0,1,0,0
0.3241663524884421,-0.6095122021592831,0,1,0,1
-0.13014305436768459,-0.186971302985446,0,0,1,0
0.09699596499271819,0.056649924897107164,1,0,0,1
0.5951570254369136,0.5296927543567308,1,0,0,1
-0.8182206832334725,-0.07049877805909122,0,0,1,0
2.0923872756854602,0.4865016438262019,0,0,1,1
-1.006017381499702,0.06447441481012024,0,0,1,0
-1.2141886127877322,-1.9754665663538713,0,1,0,0
1.1581108735000678,-0.9393353938187543,0,0,1,1
0.7916626939629359,-0.14408755572161547,0,1,0,1
0.6241198170521551,-1.2096947428411076,0,1,0,1
0.6283455092642799,0.5999287299962045,1,0,0,1
-0.012246772846914623,1.5307508323436974,0,1,0,0
-0.8972543714858315,1.2187618516973167,1,0,0,0
0.07580455819372633,-0.213442870930208,1,0,0,1
-0.6771617115121117,1.490726136849952,0,0,1,0
0.9751197334177512,0.14866745720211172,1,0,0,1
-0.14705738150213865,-0.3370859711180397,1,0,0,0
-0.8254971967925115,-0.6134026635409398,1,0,0,0
-0.32138584165299344,-0.30246968648812833,0,0,1,0
0.4129314542756245,-0.38817681854122876,0,1,0,1
-0.5637245528039749,0.1704162223754877,0,1,0,0
-0.8222203955664315,0.1605739810498646,0,0,1,0
0.2436872114919123,0.0030460201534144695,0,0,1,1
0.24496657110872277,0.43693816974634986,1,0,0,1
-0.5069431753711298,1.1906462747863413,0,1,0,0
-0.4710383056183228,0.9495541354413237,0,0,1,0
0.2320499373576363,-1.4848979684499035,0,1,0,1
-1.4480843414973241,-2.553921134901955,1,0,0,0
-1.4074637743765552,0.9343199112392737,0,0,1,0
-0.718444221252436,-1.366878698415421,0,1,0,0
-0.21344715171184725,-0.22476540189268354,1,0,0,0
0.3109075655980046,-1.1701130260593595,0,1,0,1
1.475356216949552,-1.8019804375800197,1,0,0,1
0.8576596232020194,0.541462728204788,1,0,0,1
-0.1599385299634271,0.7591551603026468,0,0,1,0
-0.01901620790268883,-0.5765104007267194,1,0,0,0
-1.0025293646378088,-2.59104229214491,0,1,0,0
-0.018513135992389903,-0.5462444482524828,0,1,0,0
-0.2886586389201379,0.3918040054025465,1,0,0,0
0.3227185603380895,-1.4789115687741285,0,0,1,1
-0.827230943552323,0.1833599197791556,1,0,0,0
0.5193465142411723,-0.015309849172995557,1,0,0,1
1.5327389130025777,0.5792914996010884,1,0,0,1
-0.1087601484568576,0.11958036841415326,1,0,0,0
0.40171172209894146,-0.9730689408815555,1,0,0,1
0.6901439917111125,1.1965715016644913,0,0,1,1
-0.40122047188583626,-0.15852957302697002,0,0,1,0
0.22409248181041677,-0.02730453950993186,1,0,0,1
0.01259240078179486,-0.933267959073196,0,1,0,1
0.09767609854883172,-0.4432822511915103,0,0,1,1
-0.7730097838554665,-0.8848027140269009,0,0,1,0
0.024510174258942696,-0.17294605992342302,0,1,0,1
0.4979982912454495,1.7117084801423437,1,0,0,1
1.4511436077950417,-1.3719011429313563,1,0,0,1
0.9592708260852069,-1.6135613978767411,0,0,1,1
2.1531824575115563,1.4711703274936085,0,0,1,1
-0.7673475628880495,-0.20932367715186612,1,0,0,0
0.8723206367206782,-0.6690727386599166,1,0,0,1
0.18334200573835174,1.0399046873960764,0,0,1,1
2.1898029332176723,-0.6056155397368641,0,0,1,1
-0.8082982853551515,1.8260097135469362,0,0,1,0
-0.8397218421807761,0.6779258713392691,0,0,1,0
-0.5993926454440222,-0.48791140814570266,1,0,0,0
-2.123895724309807,2.1573082132655035,0,1,0,0
-0.525755021680761,-0.6057149230033384,0,1,0,0
-0.759132661553698,0.742095372009307,1,0,0,0
0.15039378647620763,0.2992925804064919,0,1,0,1
0.34175597577715944,1.301741289398798,0,0,1,1
1.8761708392158862,1.5615111967268527,1,0,0,1
0.9504238381860503,0.032004149065766624,0,0,1,1
-0.5769036556624031,-0.7534178703461835,0,1,0,0
-0.898414671348358,0.4599721429391164,0,0,1,0
0.4919191715065057,-0.6777153697521061,1,0,0,1
-1.3202332070206422,2.013387247526623,1,0,0,0
1.8314587658543537,0.13653533108273744,0,1,0,1
1.179440120721287,-0.3653215513121087,1,0,0,1
-0.4691756521047048,0.1846803058649084,0,0,1,0
-1.713134529090878,-1.3471262895296965,0,0,1,0
1.3538723741654133,-0.9716140385106515,1,0,0,1
-0.11453984525261789,1.2004139079444254,0,1,0,0
1.2378163119734618,-0.6568942789713957,0,1,0,1
-1.594427658794367,-1.0469109826819396,1,0,0,0
-0.5993750229537729,0.5366527525272862,0,0,1,0
0.005243699718183166,1.185704154662997,0,0,1,1
0.046980593764742055,0.7189533106650667,0,1,0,1
-0.45006547147924364,0.9960476858058164,0,0,1,0
0.6228499323474987,-0.7567950885694608,0,1,0,1
-1.0676204293825944,-1.4218106667418438,0,0,1,0
-0.1423794850212935,1.5013336519554867,0,1,0,0
0.12029563171189886,-0.32267983884213575,0,0,1,1
0.514438834058749,-0.25083301645504735,0,0,1,1
0.7116148780888896,1.328194141849058,1,0,0,1
-1.124642091837869,0.5562300094006599,0,0,1,0
-1.5341141707356223,0.45588777208160763,1,0,0,0
1.277676821898509,2.165002344901084,1,0,0,1
0.33231401197959165,-0.643518230380143,1,0,0,1
-0.7484865365565536,0.9278401280812372,0,0,1,0
1.551151975522523,0.05701312489708459,0,0,1,1
0.11567463429285867,0.26859227886325737,0,0,1,1
1.1792971840638264,1.5284684264125317,0,0,1,1
0.06751848141010895,0.5078357562896237,0,1,0,1
2.060747924881987,0.538296079049633,0,0,1,1
1.7553408424432044,1.0725073373098022,0,1,0,1
-0.2489641484790735,-0.3649527295428853,1,0,0,0
0.9715709509543554,-0.8392096673390064,1,0,0,1
0.6453759495851475,-1.0448091940210336,0,0,1,1
1.3686315575323487,-1.9663565893760018,0,0,1,1
-0.9649234605801045,2.056207129940322,1,0,0,0
0.6860514599984393,-1.1032083657216831,1,0,0,1
1.0584244868495878,-0.221253623585772,0,0,1,1
-1.7587394864231143,-0.27681329988892067,1,0,0,0
-1.183258512665775,0.3074066978091007,0,0,1,0
-2.0392321777601006,0.8157372125392965,0,0,1,0
-0.26940683444455765,0.8604734883597454,0,1,0,0
0.7175422557959621,-0.5830774385689385,1,0,0,1
1.502357052096028,-0.1671217137864115,0,0,1,1
0.07409478041977519,0.28257995048829965,0,0,1,1
1.6286155455712918,-0.24869112618354708,0,1,0,1
-1.3801014582148914,1.6073455760199926,0,0,1,0
-1.7033824393551547,0.49097495163825133,1,0,0,0
-0.05554769889661878,0.7348777860498175,0,1,0,0
0.3840654489393073,0.6628812686674127,0,0,1,1
-0.03269474809409311,1.173473857485325,0,0,1,0
-2.0674421000398766,0.18102155870370695,1,0,0,0
-0.08912003951278841,-1.2968319479558466,0,0,1,0
-1.3044695005048532,0.3996879517526416,0,1,0,0
0.6696725488300385,-0.651356893791829,1,0,0,1
0.36659824609684827,-0.5286166817497568,1,0,0,1
-0.9398797863273552,0.5863640187550933,0,0,1,0
-0.5138669173366935,1.2382830714336357,1,0,0,0
-1.0592135218889516,0.02127157673606165,1,0,0,0
-0.06267909727317188,0.3088330125989638,1,0,0,0
0.9551423205012383,1.702214944635238,0,0,1,1
-0.9857260463355437,0.24075317948856825,0,1,0,0
0.5040465155178444,2.601683114180395,0,0,1,1
-0.5302576183724408,0.5655096456315442,1,0,0,0
-0.7928728322623442,-1.7607627591558177,0,1,0,0
-0.10703035995455783,0.7533416211045325,0,1,0,0
-1.035242322419374,0.38115838488277776,0,0,1,0
-0.553649305347182,1.2897527540827458,0,0,1,0
-1.1978778925888485,0.6731813512699585,1,0,0,0
1.9647251329163893,-0.13845598398377382,0,1,0,1
0.03526355197172861,-1.2242982362893657,1,0,0,1
-0.6997255079925854,-0.2090232572860252,0,1,0,0
0.21397991073422196,-0.8505204542092998,1,0,0,1
-0.11232804969082963,-0.5805234498047227,1,0,0,0
-0.2209695995332226,0.5885784044206096,1,0,0,0
0.6141667000434252,1.6699045043514062,0,1,0,1
0.7575077100473051,0.3946715298229811,1,0,0,1
-0.5305011476105275,-1.1958830620351844,0,0,1,0
-0.57581824064468,0.4446026682201407,0,1,0,0
-0.275051697151644,1.196631486645651,1,0,0,0
-2.301921164735585,-0.6097829043193822,0,0,1,0
-1.515191062198552,-0.1340171666729177,1,0,0,0
1.3668742674445244,0.014688194729197093,0,1,0,1
1.6449677135012837,-0.78489831308224,0,1,0,1
-0.24903603955637832,0.648280433843859,1,0,0,0
0.5765569630557664,-0.12094814860778157,1,0,0,1
0.3112501545435361,0.41953244390702776,1,0,0,1
3.0788808084552377,-0.8874921778021001,0,0,1,1
1.1195749114345768,-0.43745830032341043,0,1,0,1
-0.12791759148076653,0.7223813578277714,0,1,0,0
-0.9555404406004258,-0.372833152091767,0,1,0,0
-1.6064463202575725,1.7269638512334051,1,0,0,0
0.2034636358672231,-0.39963618561460235,0,1,0,1
-0.7563507452843033,0.22468472575188592,0,0,1,0
-1.4222537095976742,0.9325908318730899,1,0,0,0
-0.6465728842425267,-1.4183657329330317,1,0,0,0
-1.0815480036143952,-1.7608088119807759,1,0,0,0
1.6871416350725648,-1.5256563145700948,0,1,0,1
0.8816397569494505,1.262584103427182,0,0,1,1
-0.007972641316617375,-0.5518581458924467,1,0,0,0
1.4799441388900263,2.5581992856682523,0,1,0,1
0.0773683076476183,-0.5642475986573886,1,0,0,1
-0.8612842013282637,0.18455130319703697,0,0,1,0
1.5231240772696573,1.5421099525678756,1,0,0,1
0.5389100436846587,2.006092888159123,0,1,0,1
-1.0372461543264564,2.061503576636398,0,0,1,0
-0.1903386780836082,1.2083662305931424,0,0,1,0
-0.8756182533847574,1.0240625258114624,0,1,0,0
-1.3827997309643363,0.5925269492011831,1,0,0,0
0.9261775475316414,0.7783610761666377,1,0,0,1
1.9094166404701305,-0.5511857163285334,1,0,0,1
-1.3985675738191412,-0.8181988834223072,1,0,0,0
0.5629692366905709,-0.0033744574109520514,0,1,0,1
-0.6506425691218272,-0.17018462252492844,1,0,0,0
-0.4871253837646962,-0.4532280493272752,1,0,0,0
-0.5923939242388692,0.6963874474567154,0,1,0,0
-0.863990769679816,0.9553052085705108,0,0,1,0
0.04852162794482699,0.08840688629184734,0,1,0,1
-0.8309501164110378,1.4775300810552616,1,0,0,0
0.2704568257798388,-1.141689114133505,1,0,0,1
-0.05023810944913695,-0.19365945927971812,0,0,1,0
-0.23894804686640975,-0.7168223206028049,1,0,0,0
-0.9075636620415979,-1.86653661707306,1,0,0,0
-0.5767713305683327,-0.08268068584269925,0,1,0,0
0.755391225825756,-0.12174750838328353,0,1,0,1
0.5009171876243808,1.513449743242131,0,1,0,1
-0.977555244798551,0.6308116845547775,1,0,0,0
0.09933230542922587,-1.024186824329205,1,0,0,1
0.751387123371789,1.8540925663341883,0,0,1,1
-1.6694052811213718,1.221033695525353,1,0,0,0
0.543360192379935,0.5820977034686158,0,1,0,1
