F1,F2,F3,F4_B,F4_C,F5_low,Y
-0.41535726017968533,0.12292600527480434,-0.39656958697772726,0.0,0.0,1.0,0
-0.6120967990598081,1.5777652618766878,-0.9415356554262324,0.0,0.0,1.0,0
-0.14079088641638526,-0.7079109004888242,0.2924782045195189,0.0,1.0,1.0,0
1.0659802307876436,1.6616044233627172,0.8790054024073309,1.0,0.0,0.0,1
0.15704856744534462,1.5042872886804624,0.36206835124062536,1.0,0.0,1.0,0
-0.1586348370386883,1.190030678874011,-1.2762672109213062,0.0,0.0,1.0,0
-1.0356537528258116,-0.941227333981679,-0.04925398625731806,0.0,1.0,1.0,0
-1.674682944704357,1.6700523249701136,-1.2651615677664303,0.0,0.0,1.0,0
-0.4863079090733309,0.0739437581147383,1.5327329994926138,0.0,1.0,1.0,0
-0.05378255081832049,2.4452882147564865,2.0340929681501114,0.0,0.0,1.0,0
1.767929913579883,0.4753568323907568,1.427337251448439,0.0,1.0,1.0,1
0.13027452147288585,0.30531184762773234,0.7832766907028832,0.0,0.0,0.0,1
0.9827395110230576,-1.5422146213434054,0.6304370921829721,0.0,0.0,1.0,1
-0.49929559853915206,-0.058853823482124895,0.38608787505242914,1.0,0.0,1.0,1
-1.1849437664170246,0.4930318427918693,1.901548165857808,0.0,0.0,1.0,0
-0.9651167622323719,0.9448884726461402,0.2813951979564528,0.0,0.0,1.0,0
-0.7252260645357532,0.9425515935193568,-0.9066781022382356,1.0,0.0,1.0,0
2.1284697324351645,-0.7568010596393205,0.3879204719771578,0.0,0.0,1.0,1
-0.8213866792243861,0.703833676862422,-1.1761752745083738,1.0,0.0,0.0,0
0.838489203736345,-0.33917197488718775,0.5388084633913225,0.0,1.0,1.0,1
-0.9029271780870264,2.1499230965535814,0.8782427993716729,0.0,0.0,0.0,0
0.9315730128742441,-0.8664826601489851,-0.5469014325965691,1.0,0.0,1.0,1
0.38495096610586316,-1.4322340718239217,0.767949855807875,0.0,0.0,1.0,0
-0.1566378976580904,-0.7669711227065807,0.011452468906891559,1.0,0.0,0.0,0
-0.040762526135434025,-2.0589844306827887,-2.3119613954135287,0.0,0.0,0.0,0
-0.6547876954293904,0.39018588702643786,0.8963614116169766,0.0,0.0,0.0,0
0.44607220148208054,-0.042316854638382174,-0.6655349109864527,0.0,0.0,1.0,1
-0.45498348034078,-0.5341773017406126,2.1988674757858924,0.0,1.0,0.0,0
-1.2256057637672482,0.16971624387555856,-0.6967355041988836,0.0,0.0,0.0,0
-1.2779375743196193,-0.6738754751879772,-0.803017760103048,0.0,1.0,1.0,0
0.17258791772211948,-0.12876557701418145,0.5365246570095572,0.0,1.0,0.0,0
1.579091256410435,0.8329317154875119,1.2501658499005774,1.0,0.0,1.0,1
0.15999161357343825,-1.8180678963438435,-1.2664790478122128,0.0,0.0,0.0,1
-0.11863832610988256,0.6033194246176519,0.003304365128735056,0.0,1.0,0.0,1
0.2858261396025429,0.48107300947985426,0.18058031642779138,0.0,1.0,0.0,0
1.3060017417068248,-0.23749979454759312,0.8466945237652307,0.0,0.0,1.0,1
0.21938250136385634,0.8873917450494131,1.907323959304228,0.0,1.0,0.0,0
-0.41092723083373717,0.08310774550186077,0.5291183803491724,0.0,1.0,1.0,1
1.1062887100598888,0.12257796174696808,1.6946354405041726,0.0,0.0,1.0,0
0.4287564384616135,-1.5719644218641182,-0.4365615999753295,0.0,0.0,0.0,0
1.535755991995992,0.7307197021637921,1.711748983418947,0.0,1.0,0.0,1
0.18323443722190613,0.6232866704323008,-1.2760958838781173,0.0,0.0,0.0,1
-1.2244690317205003,-0.19607233502425925,0.23525068913818736,1.0,0.0,1.0,0
-1.368159199245665,-0.5531914574348663,-0.34345297956872073,0.0,0.0,0.0,0
1.6509279322312496,-1.106598531287957,0.6370019818828065,0.0,1.0,1.0,1
1.723665720783297,0.7077124459255547,-2.6846327238963834,0.0,0.0,0.0,1
-0.17951921328260065,0.35333600636681445,0.15851828330294473,0.0,0.0,0.0,0
-0.38318732113598775,1.3568675807032178,1.4683064780469528,0.0,0.0,0.0,0
1.4614442922422022,-0.363958487927493,-1.6496029173454356,0.0,0.0,0.0,1
-1.107045682043488,0.2705933684434117,-0.8130235833408774,1.0,0.0,1.0,0
-0.8947270189558264,-0.33232506917069804,1.4157506529879849,0.0,0.0,1.0,0
0.6433267946890444,0.16397550273646216,0.7108726950828441,0.0,1.0,0.0,1
-0.3946051228595896,0.4068623480289682,2.6103862029648934,1.0,0.0,1.0,0
-0.005121866720071296,-0.3779055725243573,-0.5938422984287721,0.0,0.0,1.0,1
-0.16344289852451258,0.37003999116663455,-1.2980808531172026,0.0,1.0,1.0,0
0.33757454879893356,-0.7617147854950094,-1.145058741564309,1.0,0.0,1.0,1
1.4074818613137168,0.45539348728354817,-0.12634128150539412,0.0,1.0,1.0,1
0.09058490690174555,0.057163450947773926,0.8791088032214285,0.0,0.0,1.0,1
0.6439387932768579,-0.5918980988122721,0.17926070179318282,0.0,1.0,1.0,1
-2.0501721010310225,-0.2965225973555325,0.31070360804531816,1.0,0.0,0.0,0
-0.04871840193011795,-0.9814404937621752,1.6568137999771264,0.0,1.0,1.0,0
-0.8432302702928711,0.5181253340973048,2.010086495634647,1.0,0.0,0.0,0
-1.218813060423628,-0.5986982959567105,-1.6069861927493818,0.0,1.0,1.0,0
-0.8781523669287508,-2.3862378376987294,-1.2083578502577466,1.0,0.0,1.0,0
-0.33412344070081207,-0.7995354476575003,-0.7663791488290951,0.0,0.0,0.0,0
0.9159025423560131,0.29902126052832806,0.051245394918002084,0.0,0.0,1.0,1
-1.326392717739564,-1.143808812020937,0.514097146796001,0.0,1.0,1.0,0
0.030631492594417446,0.3930371234447667,-0.685397515010751,0.0,1.0,0.0,0
-0.4841694333335785,-1.2096344779553667,-0.11971421636869628,1.0,0.0,1.0,0
-0.32767309436196085,-0.9688464864940959,-0.08676028465103178,0.0,1.0,1.0,1
1.0027578253046041,0.7680266446976598,-0.3311681613782946,0.0,0.0,1.0,1
0.5381154370039261,1.6675130273409484,-0.2675931846998431,0.0,0.0,0.0,1
1.3373981074427437,-0.14166511200138038,-0.24040304387560293,1.0,0.0,0.0,1
-0.15450567924990047,2.103297105325726,-1.3938382493255785,1.0,0.0,1.0,0
-0.695942611670703,0.3425212216787477,1.6687177652472434,0.0,1.0,0.0,0
-0.22385881688049952,0.3225096984590038,0.7491675252869263,0.0,1.0,0.0,0
0.2424967912712216,0.2700567965243883,1.9723560801283937,0.0,0.0,0.0,0
0.17657335845371103,-0.0554714007673315,0.2877090244163564,0.0,1.0,0.0,0
-1.0843880722333665,-2.7722416769312823,-0.9779655526555782,1.0,0.0,1.0,0
0.09048978162787422,0.5981148998221689,-0.10379268870546085,0.0,1.0,1.0,1
0.22822833013890514,-0.03919709277066512,0.5641226510793222,0.0,0.0,1.0,1
2.5174740375339204,0.3186639987315624,-0.14899518039714393,0.0,0.0,1.0,1
1.8768446112816701,-1.1153118574910479,-1.2504468238464188,0.0,0.0,1.0,1
-0.8532433505588201,-1.9076720230123823,-1.80030397363621,0.0,1.0,0.0,0
-0.2873833615491761,-1.65076272698254,-1.2279766844211069,0.0,0.0,0.0,0
-1.4634420018370031,-0.34767795504918103,-1.2050493135480937,0.0,1.0,0.0,0
-0.5907070139634865,0.4163569800852038,0.9602884014121374,0.0,1.0,0.0,0
0.3156050035903405,-0.8208131716294891,-0.7731810361048393,0.0,0.0,0.0,1
1.2058536208882336,1.8418631653734552,0.2323837612541749,0.0,1.0,0.0,1
-0.7290838377436085,2.1963334962925436,0.10485480698844406,0.0,0.0,0.0,0
-0.6541464400677965,-0.7538548787843489,0.5773150412788423,0.0,0.0,1.0,0
-2.147289029738655,1.3480955579390554,-1.326463251522243,1.0,0.0,1.0,0
-0.16266592054490767,0.2501091852088283,0.057482814671414396,0.0,0.0,1.0,0
-1.062414411859563,-0.8277938016617772,-2.551902631224048,0.0,0.0,1.0,0
-0.5294394273660737,-0.6942217027673916,1.324170408495805,0.0,0.0,1.0,0
-0.8768607781675882,-0.6960446454873964,-0.029523628330150875,1.0,0.0,0.0,0
-0.09426255425255699,-0.28757815638447787,0.10281630333844001,0.0,0.0,1.0,0
-1.7577283913566313,-0.14803028147416997,-1.1058274106536146,0.0,0.0,0.0,0
-1.4670452453909906,0.10436608090686705,-1.5201929971593966,1.0,0.0,0.0,0
2.129247112028298,-0.37048330325641465,-0.1589941433944165,1.0,0.0,0.0,1
-1.287422581274031,0.5102921624227771,0.4834505826771556,0.0,1.0,0.0,0
-1.0967855784546396,1.1359349722822616,-0.13211913839129827,0.0,0.0,0.0,0
1.836913528321314,0.9382218036981215,-0.3680351656006826,1.0,0.0,1.0,1
2.905067169240407,0.42015211847740164,-0.9406473896807841,0.0,1.0,1.0,1
-1.1715666288253417,0.12495821577089314,-1.2729866698149208,1.0,0.0,1.0,0
-0.36824895678803055,0.8260819166761979,0.08704119751681037,0.0,0.0,1.0,1
0.34155555094050954,-1.263769615232704,-0.8729652812680256,1.0,0.0,1.0,0
1.7286976444055924,-0.12434115126110726,0.4657516492891588,1.0,0.0,0.0,1
-0.9868570784282374,1.7243909587061275,1.6733546071767098,0.0,0.0,1.0,0
-0.24527784594210975,-1.6887446648235371,-1.532150166644994,1.0,0.0,1.0,0
0.777337576061744,-0.37903046996913325,0.2695237750997362,0.0,0.0,0.0,1
0.43476607446661863,0.45965720068926574,-1.9037772631548437,1.0,0.0,0.0,1
-0.37615607123009925,1.231924965723088,1.4807449768744212,0.0,1.0,1.0,0
-0.13382296451604114,-0.1998527028499981,1.352556522897043,1.0,0.0,1.0,1
-1.3748958083699818,1.3985855342254618,-0.8903821008419789,0.0,1.0,0.0,0
-0.23817374397466523,2.649035773583618,-0.6044247683784363,0.0,0.0,1.0,0
-0.2663874900089551,0.30020759537994063,0.07730849002680391,0.0,1.0,0.0,0
0.23216988962625595,-0.29606067004108744,0.9804862242016682,0.0,1.0,0.0,1
-0.555327218819016,-0.8654744331754917,-1.0670807345137532,0.0,1.0,0.0,0
0.471538522545139,1.3558563482029102,2.0862337639689157,0.0,1.0,0.0,1
1.0127158178198286,-0.6307842518657065,-0.26470720921231666,1.0,0.0,1.0,1
0.15542932766846604,-0.10217267613979067,-1.4804158665917042,1.0,0.0,0.0,1
0.35175640839920347,-1.051905254300029,-2.1871154810414875,0.0,1.0,1.0,0
0.053155347577867364,0.39420552319505675,-1.6022911932006587,0.0,1.0,0.0,1
8.439309141418043e-05,-0.1470924211706389,1.647099157752938,1.0,0.0,1.0,1
-0.7215580335428474,-0.2865607524076185,0.707249076311283,0.0,0.0,1.0,0
0.316494261673308,-0.12894545939187996,-0.25313362434868736,0.0,0.0,1.0,1
-0.09728659841348947,-0.9595620361692848,-1.2395805337723296,0.0,0.0,1.0,1
2.093168308930595,1.9108802074364646,0.9604737136423527,0.0,0.0,1.0,1
1.5733549024752425,-0.6783713213706337,-0.21039863573402756,0.0,0.0,1.0,1
0.3858465525565008,1.6919295655106128,0.8348759384885528,0.0,0.0,1.0,1
-0.7630572096947675,0.6852134732033288,0.25278401778797094,0.0,1.0,1.0,0
-1.112411471983418,1.481046359972167,0.737547638166257,0.0,0.0,0.0,0
1.191142953088865,0.13097932102087564,1.0438697850341625,1.0,0.0,0.0,1
0.2627492251471385,-0.5660718255580836,-0.7385970862108311,1.0,0.0,0.0,1
0.4801434033916108,0.23329224882814661,0.3988529275518908,0.0,0.0,0.0,1
-1.7445859869741926,1.3368189083072264,-0.020131110876940497,0.0,1.0,0.0,0
0.9274384815581808,1.1335911052193028,0.38247004013589536,0.0,1.0,0.0,1
0.45442033821436295,0.8421468376287682,1.0338982938347503,0.0,1.0,0.0,0
-1.110430684414478,0.3506244326126631,-1.5272556016161831,0.0,1.0,0.0,0
-0.47152480744994896,0.10985635652488826,-0.15037518586613258,1.0,0.0,1.0,1
0.2637172043565196,-0.26767842616844906,-0.28298778304761935,0.0,1.0,0.0,1
0.05246679835624363,1.918768786692016,0.42508962481798057,0.0,0.0,1.0,0
-0.292171185803555,-0.6323570450787631,0.5849129550302442,0.0,1.0,0.0,1
-0.10348826806596086,1.5806003259131944,1.9896695317620547,0.0,1.0,0.0,0
-0.25197737820688537,-0.8685725937162078,-1.049635252219144,0.0,0.0,0.0,1
0.15256251210246857,-0.02764615611004588,-0.859528711234429,1.0,0.0,1.0,1
1.471491972993157,1.0551814760820672,-0.8627092630810775,1.0,0.0,0.0,0
-2.5666584409312976,1.3323222306145361,2.4478177699798485,0.0,0.0,1.0,0
-0.23685026450968424,1.0636222062544882,0.5246343913617421,0.0,1.0,0.0,0
0.17651242137244696,1.9519348054193602,0.28363615437986284,0.0,0.0,1.0,1
0.2959939896870995,0.5717761232970662,-0.29147125439022215,0.0,0.0,0.0,1
-0.37191458132128985,-0.572455299881592,-0.03700462156138662,0.0,0.0,1.0,1
-1.7567217824785826,-0.39983538625627574,-0.11751912316760692,0.0,1.0,0.0,0
0.32799548371410964,-0.6404404021621625,-1.9036343848840764,0.0,0.0,1.0,0
1.727350214164185,-0.6258184297002454,0.7143982398394889,1.0,0.0,0.0,1
-1.5338614049161376,-0.17837786936341976,-1.8606313058100914,0.0,1.0,0.0,0
0.8638280136981883,-0.5516462678548142,1.0553042837974649,0.0,0.0,0.0,0
-0.3285252231228939,-0.5251456375563986,-0.2941073029715531,0.0,1.0,1.0,1
-0.0613243458288473,0.4025627003644066,-0.05155667909849548,0.0,0.0,1.0,1
-1.052898510703949,-0.08306309160091573,-0.38167618332054726,0.0,1.0,0.0,0
-0.33445617235587666,-0.012171639879752292,0.08082760336523985,0.0,0.0,1.0,0
1.3000445946989585,0.23186676036839202,0.8614907265310788,0.0,0.0,0.0,1
0.582655241987707,-1.298259676536968,-3.400818622887992,0.0,1.0,0.0,1
1.732311605409944,0.1885072730894576,-0.7109617698287449,0.0,1.0,1.0,1
1.1774118889776937,-0.4930606131199285,-0.43797306777849687,0.0,1.0,1.0,1
0.4390866789295762,-1.3096660247286325,0.08121211370821414,0.0,1.0,1.0,0
1.743934526167792,-0.8248660304561563,0.5145963009235988,1.0,0.0,0.0,1
0.43899315873829875,0.9491091172832423,2.8309576544203043,0.0,0.0,1.0,1
0.8279881767970589,-0.9400455026459864,0.33527595460847714,0.0,0.0,0.0,1
-0.29657095353470836,1.4749853576783412,0.49200517748366335,1.0,0.0,1.0,1
0.06654581585920483,-0.10757946300861249,-0.12773896553982314,1.0,0.0,1.0,0
-0.6974238233002769,-0.8698250135026268,0.4133906301059331,1.0,0.0,1.0,0
0.989583934594853,0.8470469841920798,1.999285248708801,0.0,0.0,0.0,1
-1.1783036231148656,0.11388188560323424,-0.12723606414903585,1.0,0.0,0.0,0
0.7823503424176613,0.8884434140160066,1.4836586253959174,0.0,0.0,1.0,0
-0.19065105750515945,1.562720902583113,2.3299110428575553,0.0,0.0,1.0,0
1.1712470934673194,1.1713480557240668,1.2346003109406551,0.0,0.0,1.0,1
0.7508689887312598,-0.5958311106666371,0.7879850870871882,1.0,0.0,1.0,1
1.8206461576468016,0.5546943128919551,-0.2666215087607906,1.0,0.0,1.0,1
0.7307746911386448,-0.34461145035825624,1.1614837525388093,0.0,0.0,0.0,0
-1.5720402556532407,-0.20423466577214355,-0.6605182132613941,1.0,0.0,0.0,0
-0.06695317289820084,1.117783668356579,-0.7365252720733086,0.0,0.0,0.0,0
-1.172007192594816,0.7279230994448864,-1.3543189266107711,0.0,0.0,0.0,0
-0.5182798423662747,-0.6822112484833027,-0.5300241278817717,0.0,0.0,0.0,0
